date,promotion,match_type,match_card,match_event
2022-01-01,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE RAW Tag Team Title</a>: ","<a href=""?id=28&amp;nr=10036&amp;name=RK-Bro"">RK-Bro</a> (<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> &amp; <a href=""?id=2&amp;nr=16686&amp;name=Riddle"">Riddle</a>) (c) defeat <a href=""?id=28&amp;nr=7004&amp;name=The+Street+Profits"">The Street Profits</a> (<a href=""?id=2&amp;nr=12894&amp;name=Angelo+Dawkins"">Angelo Dawkins</a> &amp; <a href=""?id=2&amp;nr=17720&amp;name=Montez+Ford"">Montez Ford</a>) (11:14)","<a href=""?id=1&amp;nr=318780"">WWE Day 1</a> - Pay Per View @ State Farm Arena in Atlanta, Georgia, USA"
2022-01-01,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=2906"">WWE RAW Women's Title</a>: ","<a href=""?id=2&amp;nr=2467&amp;name=Becky+Lynch"">Becky Lynch</a> (c) defeats <a href=""?id=2&amp;nr=16664&amp;name=Liv+Morgan"">Liv Morgan</a> (16:57)","<a href=""?id=1&amp;nr=318780"">WWE Day 1</a> - Pay Per View @ State Farm Arena in Atlanta, Georgia, USA"
2022-01-01,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3117"">WWE SmackDown Tag Team Title</a>: ","<a href=""?id=28&amp;nr=1689&amp;name=The+Usos"">The Usos</a> (<a href=""?id=2&amp;nr=7350&amp;name=Jey+Uso"">Jey Uso</a> &amp; <a href=""?id=2&amp;nr=7351&amp;name=Jimmy+Uso"">Jimmy Uso</a>) (c) defeat <a href=""?id=28&amp;nr=9622&amp;name=The+New+Day+"">The New Day</a> (<a href=""?id=2&amp;nr=4955&amp;name=King+Woods"">King Woods</a> &amp; <a href=""?id=2&amp;nr=3687&amp;name=Kofi+Kingston"">Kofi Kingston</a>) (17:03)","<a href=""?id=1&amp;nr=318780"">WWE Day 1</a> - Pay Per View @ State Farm Arena in Atlanta, Georgia, USA"
2022-01-01,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Title</a> Fatal Five Way: ","<a href=""?id=2&amp;nr=669&amp;name=Brock+Lesnar"">Brock Lesnar</a> defeats <a href=""?id=2&amp;nr=8880&amp;name=Big+E"">Big E</a> (c) and <a href=""?id=2&amp;nr=1194&amp;name=Bobby+Lashley"">Bobby Lashley</a> and <a href=""?id=2&amp;nr=1499&amp;name=Kevin+Owens"">Kevin Owens</a> and <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a> (8:20) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=318780"">WWE Day 1</a> - Pay Per View @ State Farm Arena in Atlanta, Georgia, USA"
2021-11-21,World Wrestling Entertainment,Battle Royal: ,"<a href=""?id=2&amp;nr=21239&amp;name=Omos"">Omos</a> defeats <a href=""?id=2&amp;nr=801&amp;name=AJ+Styles"">AJ Styles</a> and <a href=""?id=2&amp;nr=10195&amp;name=Angel+++"">Angel</a> and <a href=""?id=2&amp;nr=12894&amp;name=Angelo+Dawkins"">Angelo Dawkins</a> and <a href=""?id=2&amp;nr=11207&amp;name=Apollo+Crews"">Apollo Crews</a> and <a href=""?id=2&amp;nr=11151&amp;name=Cedric+Alexander"">Cedric Alexander</a> and <a href=""?id=2&amp;nr=257&amp;name=Cesaro"">Cesaro</a> and <a href=""?id=2&amp;nr=15197&amp;name=Chad+Gable"">Chad Gable</a> and <a href=""?id=2&amp;nr=17984&amp;name=Commander+Azeez"">Commander Azeez</a> and <a href=""?id=2&amp;nr=2515&amp;name=Dolph+Ziggler"">Dolph Ziggler</a> and <a href=""?id=2&amp;nr=2921&amp;name=Drew+Gulak"">Drew Gulak</a> and <a href=""?id=2&amp;nr=2725&amp;name=Erik"">Erik</a> and <a href=""?id=2&amp;nr=14606&amp;name=Humberto"">Humberto</a> and <a href=""?id=2&amp;nr=4657&amp;name=Ivar"">Ivar</a> and <a href=""?id=2&amp;nr=6171&amp;name=Jinder+Mahal"">Jinder Mahal</a> and <a href=""?id=2&amp;nr=19588&amp;name=Mansoor"">Mansoor</a> and <a href=""?id=2&amp;nr=17720&amp;name=Montez+Ford"">Montez Ford</a> and <a href=""?id=2&amp;nr=17854&amp;name=Otis"">Otis</a> and <a href=""?id=2&amp;nr=200&amp;name=R-Truth"">R-Truth</a> and <a href=""?id=2&amp;nr=3827&amp;name=Ricochet"">Ricochet</a> and <a href=""?id=2&amp;nr=880&amp;name=Robert+Roode"">Robert Roode</a> and <a href=""?id=2&amp;nr=1523&amp;name=Sami+Zayn"">Sami Zayn</a> and <a href=""?id=2&amp;nr=14512&amp;name=Shanky"">Shanky</a> and <a href=""?id=2&amp;nr=823&amp;name=Shelton+Benjamin"">Shelton Benjamin</a> and <a href=""?id=2&amp;nr=14174&amp;name=T-BAR"">T-BAR</a> (10:45)","<a href=""?id=1&amp;nr=320764"">WWE Survivor Series 2021</a> - Pay Per View @ Barclays Center in New York City, New York, USA"
2021-11-21,World Wrestling Entertainment,RAW vs. SmackDown: ,"<a href=""?id=2&amp;nr=2467&amp;name=Becky+Lynch"">Becky Lynch</a> defeats <a href=""?id=2&amp;nr=12939&amp;name=Charlotte+Flair"">Charlotte Flair</a> (18:13)","<a href=""?id=1&amp;nr=320764"">WWE Survivor Series 2021</a> - Pay Per View @ Barclays Center in New York City, New York, USA"
2021-11-21,World Wrestling Entertainment,RAW vs. SmackDown: ,"<a href=""?id=28&amp;nr=10036&amp;name=RK-Bro"">RK-Bro</a> (<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> &amp; <a href=""?id=2&amp;nr=16686&amp;name=Riddle"">Riddle</a>) defeat <a href=""?id=28&amp;nr=1689&amp;name=The+Usos"">The Usos</a> (<a href=""?id=2&amp;nr=7350&amp;name=Jey+Uso"">Jey Uso</a> &amp; <a href=""?id=2&amp;nr=7351&amp;name=Jimmy+Uso"">Jimmy Uso</a>) (14:50)","<a href=""?id=1&amp;nr=320764"">WWE Survivor Series 2021</a> - Pay Per View @ Barclays Center in New York City, New York, USA"
2021-11-21,World Wrestling Entertainment,RAW vs. SmackDown: ,"<a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> defeats <a href=""?id=2&amp;nr=8880&amp;name=Big+E"">Big E</a> (21:55)","<a href=""?id=1&amp;nr=320764"">WWE Survivor Series 2021</a> - Pay Per View @ Barclays Center in New York City, New York, USA"
2021-11-21,World Wrestling Entertainment,RAW vs. SmackDown Elimination: ,"Team RAW (<a href=""?id=2&amp;nr=18855&amp;name=Austin+Theory"">Austin Theory</a>, <a href=""?id=2&amp;nr=1194&amp;name=Bobby+Lashley"">Bobby Lashley</a>, <a href=""?id=2&amp;nr=2742&amp;name=Finn+Balor"">Finn Balor</a>, <a href=""?id=2&amp;nr=1499&amp;name=Kevin+Owens"">Kevin Owens</a> &amp; <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a>) defeat Team SmackDown (<a href=""?id=2&amp;nr=2879&amp;name=Drew+McIntyre"">Drew McIntyre</a>, <a href=""?id=2&amp;nr=12474&amp;name=Happy+Corbin"">Happy Corbin</a>, <a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a>, <a href=""?id=2&amp;nr=4955&amp;name=King+Woods"">King Woods</a> &amp; <a href=""?id=2&amp;nr=2641&amp;name=Sheamus"">Sheamus</a>) (29:56)","<a href=""?id=1&amp;nr=320764"">WWE Survivor Series 2021</a> - Pay Per View @ Barclays Center in New York City, New York, USA"
2021-11-21,World Wrestling Entertainment,RAW vs. SmackDown Elimination: ,"Team RAW (<a href=""?id=2&amp;nr=18242&amp;name=Bianca+Belair"">Bianca Belair</a>, <a href=""?id=2&amp;nr=15172&amp;name=Carmella"">Carmella</a>, <a href=""?id=2&amp;nr=16664&amp;name=Liv+Morgan"">Liv Morgan</a>, <a href=""?id=2&amp;nr=10147&amp;name=Queen+Zelina"">Queen Zelina</a> &amp; <a href=""?id=2&amp;nr=16519&amp;name=Rhea+Ripley"">Rhea Ripley</a>) defeat Team SmackDown (<a href=""?id=2&amp;nr=2048&amp;name=Natalya"">Natalya</a>, <a href=""?id=2&amp;nr=10962&amp;name=Sasha+Banks"">Sasha Banks</a>, <a href=""?id=2&amp;nr=16366&amp;name=Shayna+Baszler"">Shayna Baszler</a>, <a href=""?id=2&amp;nr=17920&amp;name=Shotzi"">Shotzi</a> &amp; <a href=""?id=2&amp;nr=15978&amp;name=Toni+Storm"">Toni Storm</a>) (23:45)","<a href=""?id=1&amp;nr=320764"">WWE Survivor Series 2021</a> - Pay Per View @ Barclays Center in New York City, New York, USA"
2021-10-21,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=19588&amp;name=Mansoor"">Mansoor</a> defeats <a href=""?id=2&amp;nr=7145&amp;name=Mustafa+Ali"">Mustafa Ali</a> (10:03)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-10-21,World Wrestling Entertainment,Hell In A Cell: ,"<a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> defeats <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a> (27:38)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-10-21,World Wrestling Entertainment,King Of The Ring 2021 Final: ,"<a href=""?id=2&amp;nr=4955&amp;name=Xavier+Woods"">Xavier Woods</a> defeats <a href=""?id=2&amp;nr=2742&amp;name=Finn+Balor"">Finn Balor</a> (9:37)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-10-21,World Wrestling Entertainment,No Holds Barred Falls Count Anywhere: ,"<a href=""?id=2&amp;nr=658&amp;name=Goldberg"">Goldberg</a> defeats <a href=""?id=2&amp;nr=1194&amp;name=Bobby+Lashley"">Bobby Lashley</a> (11:25)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-10-21,World Wrestling Entertainment,Queen's Crown 2021 Final: ,"<a href=""?id=2&amp;nr=10147&amp;name=Zelina+Vega"">Zelina Vega</a> defeats <a href=""?id=2&amp;nr=13153&amp;name=Doudrop"">Doudrop</a> (5:50)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-10-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE RAW Tag Team Title</a>: ","<a href=""?id=28&amp;nr=10036&amp;name=RK-Bro"">RK-Bro</a> (<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> &amp; <a href=""?id=2&amp;nr=16686&amp;name=Riddle"">Riddle</a>) (c) defeat <a href=""?id=2&amp;nr=801&amp;name=AJ+Styles"">AJ Styles</a> &amp; <a href=""?id=2&amp;nr=21239&amp;name=Omos"">Omos</a> (8:41)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-10-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3116"">WWE SmackDown Women's Title</a> Triple Threat: ","<a href=""?id=2&amp;nr=2467&amp;name=Becky+Lynch"">Becky Lynch</a> (c) defeats <a href=""?id=2&amp;nr=18242&amp;name=Bianca+Belair"">Bianca Belair</a> and <a href=""?id=2&amp;nr=10962&amp;name=Sasha+Banks"">Sasha Banks</a> (19:23)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-10-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Title</a>: ","<a href=""?id=2&amp;nr=8880&amp;name=Big+E"">Big E</a> (c) defeats <a href=""?id=2&amp;nr=2879&amp;name=Drew+McIntyre"">Drew McIntyre</a> (13:23)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-10-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3102"">WWE Universal Title</a>: ","<a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> (c) defeats <a href=""?id=2&amp;nr=669&amp;name=Brock+Lesnar"">Brock Lesnar</a> (12:20)","<a href=""?id=1&amp;nr=323716"">WWE Crown Jewel 2021</a> - Pay Per View @ Mohammed Abdu Arena On The Boulevard in Riyadh, Saudi-Arabien"
2021-09-26,World Wrestling Entertainment,,"<a href=""?id=29&amp;nr=1574&amp;name=The+New+Day"">The New Day</a> (<a href=""?id=2&amp;nr=8880&amp;name=Big+E"">Big E</a>, <a href=""?id=2&amp;nr=3687&amp;name=Kofi+Kingston"">Kofi Kingston</a> &amp; <a href=""?id=2&amp;nr=4955&amp;name=Xavier+Woods"">Xavier Woods</a>) defeat <a href=""?id=2&amp;nr=801&amp;name=AJ+Styles"">AJ Styles</a>, <a href=""?id=2&amp;nr=1194&amp;name=Bobby+Lashley"">Bobby Lashley</a> &amp; <a href=""?id=2&amp;nr=21239&amp;name=Omos"">Omos</a> (18:13)","<a href=""?id=1&amp;nr=315869"">WWE Extreme Rules 2021</a> - Pay Per View @ Nationwide Arena in Columbus, Ohio, USA"
2021-09-26,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=2906"">WWE RAW Women's Title</a>: ","<a href=""?id=2&amp;nr=12939&amp;name=Charlotte+Flair"">Charlotte Flair</a> (c) defeats <a href=""?id=2&amp;nr=14526&amp;name=Alexa+Bliss"">Alexa Bliss</a> (11:26)","<a href=""?id=1&amp;nr=315869"">WWE Extreme Rules 2021</a> - Pay Per View @ Nationwide Arena in Columbus, Ohio, USA"
2021-09-26,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3117"">WWE SmackDown Tag Team Title</a>: ","<a href=""?id=28&amp;nr=1689&amp;name=The+Usos"">The Usos</a> (<a href=""?id=2&amp;nr=7350&amp;name=Jey+Uso"">Jey Uso</a> &amp; <a href=""?id=2&amp;nr=7351&amp;name=Jimmy+Uso"">Jimmy Uso</a>) (c) defeat <a href=""?id=28&amp;nr=7004&amp;name=The+Street+Profits"">The Street Profits</a> (<a href=""?id=2&amp;nr=12894&amp;name=Angelo+Dawkins"">Angelo Dawkins</a> &amp; <a href=""?id=2&amp;nr=17720&amp;name=Montez+Ford"">Montez Ford</a>) (13:45)","<a href=""?id=1&amp;nr=315869"">WWE Extreme Rules 2021</a> - Pay Per View @ Nationwide Arena in Columbus, Ohio, USA"
2021-09-26,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3116"">WWE SmackDown Women's Title</a>: ","<a href=""?id=2&amp;nr=2467&amp;name=Becky+Lynch"">Becky Lynch</a> (c) vs. <a href=""?id=2&amp;nr=18242&amp;name=Bianca+Belair"">Bianca Belair</a> - No Contest (17:27)","<a href=""?id=1&amp;nr=315869"">WWE Extreme Rules 2021</a> - Pay Per View @ Nationwide Arena in Columbus, Ohio, USA"
2021-09-26,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=62"">WWE United States Title</a> Triple Threat: ","<a href=""?id=2&amp;nr=16337&amp;name=Damian+Priest"">Damian Priest</a> (c) defeats <a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a> and <a href=""?id=2&amp;nr=2641&amp;name=Sheamus"">Sheamus</a> (13:20)","<a href=""?id=1&amp;nr=315869"">WWE Extreme Rules 2021</a> - Pay Per View @ Nationwide Arena in Columbus, Ohio, USA"
2021-09-26,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3102"">WWE Universal Title</a> Extreme Rules: ","<a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> (c) defeats <a href=""?id=2&amp;nr=2742&amp;name=Finn+Balor"">Finn Balor</a> (19:41)","<a href=""?id=1&amp;nr=315869"">WWE Extreme Rules 2021</a> - Pay Per View @ Nationwide Arena in Columbus, Ohio, USA"
2021-08-21,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=14526&amp;name=Alexa+Bliss"">Alexa Bliss</a> defeats <a href=""?id=2&amp;nr=13511&amp;name=Eva+Marie"">Eva Marie</a> (3:50)","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=2879&amp;name=Drew+McIntyre"">Drew McIntyre</a> defeats <a href=""?id=2&amp;nr=6171&amp;name=Jinder+Mahal"">Jinder Mahal</a> (4:38)","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> defeats <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a> (21:15)","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE RAW Tag Team Title</a>: ","<a href=""?id=28&amp;nr=10036&amp;name=RK-Bro"">RK-Bro</a> (<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> &amp; <a href=""?id=2&amp;nr=16686&amp;name=Riddle"">Riddle</a>) defeat <a href=""?id=2&amp;nr=801&amp;name=AJ+Styles"">AJ Styles</a> &amp; <a href=""?id=2&amp;nr=21239&amp;name=Omos"">Omos</a> (c) (7:04) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=2906"">WWE RAW Women's Title</a> Triple Threat: ","<a href=""?id=2&amp;nr=12939&amp;name=Charlotte+Flair"">Charlotte Flair</a> defeats <a href=""?id=2&amp;nr=9844&amp;name=Nikki+ASH"">Nikki ASH</a> (c) and <a href=""?id=2&amp;nr=16519&amp;name=Rhea+Ripley"">Rhea Ripley</a> (13:03) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3117"">WWE SmackDown Tag Team Title</a>: ","<a href=""?id=28&amp;nr=1689&amp;name=The+Usos"">The Usos</a> (<a href=""?id=2&amp;nr=7350&amp;name=Jey+Uso"">Jey Uso</a> &amp; <a href=""?id=2&amp;nr=7351&amp;name=Jimmy+Uso"">Jimmy Uso</a>) (c) defeat <a href=""?id=28&amp;nr=9940&amp;name=The+Mysterios"">The Mysterios</a> (<a href=""?id=2&amp;nr=22500&amp;name=Dominik+Mysterio"">Dominik Mysterio</a> &amp; <a href=""?id=2&amp;nr=604&amp;name=Rey+Mysterio"">Rey Mysterio</a>) (10:49)","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3116"">WWE SmackDown Women's Title</a>: ","<a href=""?id=2&amp;nr=2467&amp;name=Becky+Lynch"">Becky Lynch</a> defeats <a href=""?id=2&amp;nr=18242&amp;name=Bianca+Belair"">Bianca Belair</a> (c) (0:26) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Title</a>: ","<a href=""?id=2&amp;nr=1194&amp;name=Bobby+Lashley"">Bobby Lashley</a> (c) defeats <a href=""?id=2&amp;nr=658&amp;name=Goldberg"">Goldberg</a> by referee's decision (7:10)","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=62"">WWE United States Title</a>: ","<a href=""?id=2&amp;nr=16337&amp;name=Damian+Priest"">Damian Priest</a> defeats <a href=""?id=2&amp;nr=2641&amp;name=Sheamus"">Sheamus</a> (c) (13:47) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-08-21,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3102"">WWE Universal Title</a>: ","<a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> (c) defeats <a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> (23:00)","<a href=""?id=1&amp;nr=313861"">WWE SummerSlam 2021</a> - Pay Per View @ Allegiant Stadium in Paradise, Nevada, USA"
2021-07-18,World Wrestling Entertainment,Money In The Bank Ladder: ,"<a href=""?id=2&amp;nr=8880&amp;name=Big+E"">Big E</a> defeats <a href=""?id=2&amp;nr=2879&amp;name=Drew+McIntyre"">Drew McIntyre</a> and <a href=""?id=2&amp;nr=1099&amp;name=John+Morrison"">John Morrison</a> and <a href=""?id=2&amp;nr=1499&amp;name=Kevin+Owens"">Kevin Owens</a> and <a href=""?id=2&amp;nr=56&amp;name=King+Nakamura"">King Nakamura</a> and <a href=""?id=2&amp;nr=3827&amp;name=Ricochet"">Ricochet</a> and <a href=""?id=2&amp;nr=16686&amp;name=Riddle"">Riddle</a> and <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a> (18:04)","<a href=""?id=1&amp;nr=310727"">WWE Money In The Bank 2021</a> - Pay Per View @ Dickies Arena in Fort Worth, Texas, USA"
2021-07-18,World Wrestling Entertainment,Money In The Bank Ladder: ,"<a href=""?id=2&amp;nr=9844&amp;name=Nikki+ASH"">Nikki ASH</a> defeats <a href=""?id=2&amp;nr=14526&amp;name=Alexa+Bliss"">Alexa Bliss</a> and <a href=""?id=2&amp;nr=2785&amp;name=Asuka"">Asuka</a> and <a href=""?id=2&amp;nr=16664&amp;name=Liv+Morgan"">Liv Morgan</a> and <a href=""?id=2&amp;nr=8819&amp;name=Naomi"">Naomi</a> and <a href=""?id=2&amp;nr=2048&amp;name=Natalya"">Natalya</a> and <a href=""?id=2&amp;nr=8769&amp;name=Tamina"">Tamina</a> and <a href=""?id=2&amp;nr=10147&amp;name=Zelina+Vega"">Zelina Vega</a> (15:46)","<a href=""?id=1&amp;nr=310727"">WWE Money In The Bank 2021</a> - Pay Per View @ Dickies Arena in Fort Worth, Texas, USA"
2021-07-18,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE RAW Tag Team Title</a>: ","<a href=""?id=2&amp;nr=801&amp;name=AJ+Styles"">AJ Styles</a> &amp; <a href=""?id=2&amp;nr=21239&amp;name=Omos"">Omos</a> (c) defeat <a href=""?id=28&amp;nr=5311&amp;name=The+Viking+Raiders"">The Viking Raiders</a> (<a href=""?id=2&amp;nr=2725&amp;name=Erik"">Erik</a> &amp; <a href=""?id=2&amp;nr=4657&amp;name=Ivar"">Ivar</a>) (12:56)","<a href=""?id=1&amp;nr=310727"">WWE Money In The Bank 2021</a> - Pay Per View @ Dickies Arena in Fort Worth, Texas, USA"
2021-07-18,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=2906"">WWE RAW Women's Title</a>: ","<a href=""?id=2&amp;nr=12939&amp;name=Charlotte+Flair"">Charlotte Flair</a> defeats <a href=""?id=2&amp;nr=16519&amp;name=Rhea+Ripley"">Rhea Ripley</a> (c) (16:48) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=310727"">WWE Money In The Bank 2021</a> - Pay Per View @ Dickies Arena in Fort Worth, Texas, USA"
2021-07-18,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Title</a>: ","<a href=""?id=2&amp;nr=1194&amp;name=Bobby+Lashley"">Bobby Lashley</a> (c) defeats <a href=""?id=2&amp;nr=3687&amp;name=Kofi+Kingston"">Kofi Kingston</a> by referee's decision (7:36)","<a href=""?id=1&amp;nr=310727"">WWE Money In The Bank 2021</a> - Pay Per View @ Dickies Arena in Fort Worth, Texas, USA"
2021-07-18,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=3102"">WWE Universal Title</a>: ","<a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> (c) defeats <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> (33:10)","<a href=""?id=1&amp;nr=310727"">WWE Money In The Bank 2021</a> - Pay Per View @ Dickies Arena in Fort Worth, Texas, USA"
2021-06-20,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=14526&amp;name=Alexa+Bliss"">Alexa Bliss</a> defeats <a href=""?id=2&amp;nr=16366&amp;name=Shayna+Baszler"">Shayna Baszler</a> (6:57)","<a href=""?id=1&amp;nr=308121"">WWE Hell In A Cell 2021</a> - Pay Per View @ WWE ThunderDome (Yuengling Center) in Tampa, Florida, USA"
