id,name,rating,current_gimmick,age,promotion,brand,active_roles,birthplace,gender,height,weight,www,alter_egos,roles,debut,experience,wrestling_style,nicknames,signature_moves,trainer,background,career_end,day_of_death,active
20091,Kayden Carter,6.32,Kayden Carter,33.0,World Wrestling Entertainment,NXT,"Singles Wrestler,Tag Team Wrestler","Winter Park, Florida, USA",female,,,https://www.facebook.com/lacey.lane.75;https://twitter.com/wwekayden,"Kayden Carter,Lacey Lane","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",,,,,,Team 3D Academy (Bubba Ray Dudley & D-Von Dudley) & WWE Performance Center,Basketball,,,True
19514,Indi Hartwell,6.2,Indi Hartwell,25.0,World Wrestling Entertainment,NXT,"Singles Wrestler,Tag Team Wrestler","Melbourne, Victoria, Australia",female,,,https://www.facebook.com/indihartwell;https://twitter.com/indi_hartwell;https://www.instagram.com/indihartwell;https://www.indihartwell.bigcartel.com,"Indi Hartwell,Samantha De Martin","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",19.03.2016,6.0,Techniker,Impressive,,PCW Academy,,,,True
19632,Jessi Kamea,4.69,Jessi Kamea,33.0,Freelancer,,Singles Wrestler,"Austin, Texas, USA",female,69.0,,https://www.instagram.com/jessikameawwe/;https://twitter.com/jessicaelaban;https://www.jessicaelaban.com/,"Jessie Elaban,Jessie,Jessi Kamea","Singles Wrestler,WWE Development Wrestler",07.10.2017,4.0,Techniker,,,WWE Performance Center (Sara Amato),"Beachvolleyball,Fitness",,,False
19588,Mansoor,6.61,Mansoor,26.0,World Wrestling Entertainment,SmackDown,"Singles Wrestler,Tag Team Wrestler","Riyadh, Saudi Arabia",male,72.0,196.0,https://www.facebook.com/mannyfaberino/;https://twitter.com/KSAMANNY;https://www.twitch.tv/mannyfaberino;https://www.youtube.com/channel/UC8SF24RqKHGgYJ5wXeL2jrA,"Manny Faberino,Mansoor Al-Shehail,Mansoor","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",2015,7.0,"Allrounder,High Flyer",,,Stoner U Academy & WWE Performance Center,,,,True
20037,Ridge Holland,6.36,Ridge Holland,33.0,World Wrestling Entertainment,SmackDown,Singles Wrestler,"Liversedge, West Yorkshire, England, UK",male,73.0,260.0,https://www.facebook.com/luke.menzies.3;https://twitter.com/RidgeWWE,"Luke Menzies,Ridge Holland","Singles Wrestler,WWE Development Wrestler",2016,6.0,,,,Marty Jones,Rugby,,,True
12939,Charlotte Flair,7.76,Charlotte Flair,36.0,World Wrestling Entertainment,SmackDown,Singles Wrestler,"Charlotte, North Carolina, USA",female,70.0,143.0,http://twitter.com/MsCharlotteWWE;https://www.facebook.com/CharlotteWithFlair;https://www.facebook.com/profile.php?id=29710780;https://www.instagram.com/CharlotteWWE,"Charlotte Flair,Charlotte","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",10.2012,9.0,Allrounder,"Daddy's Little Girl,The Dirtiest Diva In The Game,The Queen","Figure Four Leglock,Figure Eight (Bridging Figure Four Leglock),Bow Down To The Queen/Natural Selection (Forward Somersault Cutter)",WWE Performance Center (Sara Amato),Volleyball,,,True
9844,Nikki ASH,7.24,Nikki ASH,33.0,World Wrestling Entertainment,RAW,"Singles Wrestler,Tag Team Wrestler","Glasgow, Scotland, UK",female,61.0,121.0,https://twitter.com/NikkiCrossWWE;https://www.youtube.com/channel/UC7oZ4mHPhbaP5ZRie90EDvw;https://www.instagram.com/chaoscrosswwe/,"Nikki ASH,Nikki Cross,Nicola Glencross,Nikki Storm,Nicola Storm","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",20.09.2008,13.0,Techniker,"Best In The Galaxy,Ms.,Twisted Sister","Tornado DDT,Cradle Shock,Fisherman's Neckbreaker","Damian O'Connor, Robbie Brookside & WWE Performance Center (Sara Amato)",,,,True
2641,Sheamus,7.5,Sheamus,44.0,World Wrestling Entertainment,SmackDown,Singles Wrestler,"Dublin, Ireland",male,76.0,266.0,http://www.sosofficial.com;https://twitter.com/WWESheamus,"Galldubh,Sheamus O'Shaunessy,Sheamus,King Sheamus,Steven Farrelly","Singles Wrestler,WWE Development Wrestler",2002,20.0,Allrounder,"S.O.S.,The Celtic Warrior,The Great White,The Irish Curse","Brogue Kick,High Cross/Pale Justice,White Noise,Irish Curse,Fiery Red Hand,Celtic Slam,Irish Spear,SOS Drop,Cloverleaf",Jim Molineaux & Larry Sharpe,"Rugby,Gaelic Football",,,True
5596,Andrade El Idolo,8.81,Andrade El Idolo,32.0,All Elite Wrestling,,Singles Wrestler,"Gomez Palacio, Durango, Mexiko",male,71.0,209.0,https://www.facebook.com/AndradeWWE;https://twitter.com/AndradeElIdol;https://www.instagram.com/AndradeAlmas,"Brillante Jr.,Brillante,La Sombra,Manny Andrade,Andrade Almas,Andrade,Andrade El Idolo,Rey Azteca II","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",18.10.2003,18.0,"Techniker,High Flyer","Cien,El Centinela del Espacio,El Idolo","Hammerlock DDT,619,Brillante Driver/Sombra Driver (Schoolboy Powerbomb),Springboard Plancha,Huracanrana,Moonsault","Brillante, Moro III, Stuka, El Satanico, Franco Colombo & WWE Performance Center",,,,True
14606,Humberto,6.16,Humberto,26.0,World Wrestling Entertainment,SmackDown,"Singles Wrestler,Tag Team Wrestler","Monterrey, Nuevo Leon, Mexiko",male,72.0,198.0,http://www.facebook.com/ultim.ninja;https://twitter.com/humberto_wwe;https://instagram.com/humberto_wwe,"Humberto,Humberto Carrillo,Ultimo Ninja","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",16.12.2012,9.0,"Allrounder,High Flyer",,"Flying Dropkick,Moonsault,Tope En Reversa",Mario Segura & Mr. Lince,,,,True
1499,Kevin Owens,9.19,Kevin Owens,38.0,World Wrestling Entertainment,RAW,"Singles Wrestler,Tag Team Wrestler","Saint-Jean-sur-Richelieu, Quebec, Canada",male,71.0,264.0,http://twitter.com/fightowensfight;http://www.facebook.com/KOFightOwensFight;https://www.instagram.com/fightowensfight/,"Kevin Owens,Kevin Steen","Singles Wrestler,Tag Team Wrestler,Color Commentator,WWE Development Wrestler",07.05.2000,22.0,Allrounder,"KO,Mr. Wrestling,Wrestling's Worst Nightmare","Stunner,Pop-Up Powerbomb,F-Cinq,Package Piledriver,Sharpshooter,Steenalizer,Go Home Driver,Steen Breaker",Jacques Rougeau & Pierre Carl Ouellet,,,,True
2879,Drew McIntyre,7.72,Drew McIntyre,36.0,World Wrestling Entertainment,SmackDown,Singles Wrestler,"Ayr, Scotland, UK",male,77.0,266.0,https://twitter.com/DMcIntyreWWE;https://www.facebook.com/drewgalloway1314;https://www.instagram.com/dmcintyrewwe/,"Drew Galloway,Drew McIntyre","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",2001,21.0,Allrounder,"The Chosen One,Thee,The Scotish Psychopath,The Sinister Scotsman","The Claymore,Future Shock DDT,Iron Maiden",FWA Academy & Spinner McKenzie,,,,True
2785,Asuka,9.44,Asuka,40.0,World Wrestling Entertainment,,Singles Wrestler,"Osaka, Japan",female,63.0,136.0,https://twitter.com/WWEAsuka;https://instagram.com/WWE_Asuka;http://ameblo.jp/Anak-Anak;http://www.KanaPro.net;http://Kana.cm,"Asuka,Kana,Kanako Urai","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",16.06.2004,17.0,Techniker,Empress Of Tomorrow,"Canagon,Hip Attack,Asuka Lock (Crossface Chickenwing)",Yuki Ishikawa & WWE Performance Center (Sara Amato),,,,True
11958,KAIRI,9.37,KAIRI,33.0,World Wonder Ring Stardom,,"Singles Wrestler,Tag Team Wrestler","Hikari, Yamaguchi, Japan",female,61.0,114.0,https://twitter.com/kairiSaneWWE;http://ameblo.jp/kaori-housako,"Doku,KAIRI,Kairi Hojo,Kairi Sane","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",07.01.2012,10.0,Techniker,"Mystery Hunter,People's Champ,Pirate Princess","Diving Elbow Drop,Ikari (Cross-Legged Boston Crab),Sliding D,Spear",Fuka,"Volleyball,Segelsport",,,False
2048,Natalya,8.05,Natalya,39.0,World Wrestling Entertainment,SmackDown,"Singles Wrestler,Tag Team Wrestler","Calgary, Alberta, Canada",female,65.0,134.0,http://twitter.com/#!/NatByNature;http://instagram.com/NatByNature,"Nattie Neidhart,Nadia Hart,Natalie Neidhart,Natalya,Natalya Neidhart","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",2000,22.0,Techniker,"Nasty,The Natural","Sharpshooter,Nattie By Nature (Discus Clothesline)","Bruce Hart, Clive Llewellen, Ross Hart, TJ Wilson & Tokyo Joe",,,,True
13384,Sarah Logan,7.47,,,,,,"Jeffersonville, Indiana, USA",female,65.0,139.0,https://twitter.com/msbakagaijin;https://twitter.com/SarahRowe;https://www.facebook.com/crazymarydobson/,"Crazy Mary Dobson,Mary Dobson,Sarah Dobson,Sarah Bridges,Sara Bridges,Sarah Logan","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",08.11.2011,10.0,"Allrounder,Hardcore",Ms. Baka Gaijin,"Diving Cannonball Senton,Hail Mary/Kentucky Knee (Cartwheel Knee Drop),High Kick,Kaiju Killer (Split-Legged Moonsault),Pop-Up Headbutt","Mad Man Pondo, Mickie Knuckles, TAKA Michinoku & WWE Performance Center",,,,True
801,AJ Styles,9.47,AJ Styles,44.0,World Wrestling Entertainment,RAW,Singles Wrestler,"Jacksonville, North Carolina, USA",male,71.0,218.0,http://twitter.com/AJStylesOrg;https://www.instagram.com/ajstylesp1/;http://AJStyles.org;https://www.facebook.com/pages/AJStylesOrg/110336188978264,"AJ Styles,Air Styles,Mr. Olympia","Singles Wrestler,Tag Team Wrestler",15.02.1999,23.0,"Techniker,High Flyer","The Phenomenal,The Prince Of Phenomenal","Styles Clash,Pelé Kick,Calf Killer/Calf Crusher,Stylin' DDT,Cliffhanger,Spiral Tap,Phenomenal Forearm,450 Splash",Rick Michaels,"Ringen,Football,Basketball,Baseball",,,True
2571,Karl Anderson,7.53,Karl Anderson,42.0,Impact Wrestling,,"Singles Wrestler,Tag Team Wrestler","Detroit, Michigan, USA",male,72.0,213.0,https://twitter.com/MachineGunKA;http://www.myspace.com/chadallegra,"Chad 2 Badd,Chad Allegra,Karl Anderson,Killshot","Singles Wrestler,Tag Team Wrestler",20.05.2002,19.0,Techniker,"2 Badd,The Machine Gun","Gun Stun,Baddest Kick In The World,Too Badd Diving Neckbreaker,Spinning Spinebuster,No-Touch Tope con Giro,Running Powerbomb ","Cody Hawk, Roger Ruffen & Shark Boy",,,,True
2049,Doc Gallows,5.12,Doc Gallows,38.0,Impact Wrestling,,"Singles Wrestler,Tag Team Wrestler,Promoter,Trainer","Cumberland, Maryland, USA",male,80.0,304.0,https://twitter.com/the_bigLG,"Big XLG,Dargon,DOC,Doc Gallows,Drew Hankinson,Festus,Festus Dalton,Freakin Deacon,Deacon Deville,Dorian Deville,Isaiah Cash,Johnny 99,Kane,Keith Hanson,Luke Gallows,Sex Ferguson","Singles Wrestler,Tag Team Wrestler,Promoter,Trainer,WWE Development Wrestler",2003,19.0,Powerhouse,"American Beast,Big LG,Demon Of Destruction,The Corn-Fed Colossus","One Percenter,Deacon Death Drop,Powerbomb",Hugh Morrus & David Taylor,,,,True
3827,Ricochet,8.53,Ricochet,33.0,World Wrestling Entertainment,SmackDown,"Singles Wrestler,Tag Team Wrestler","Alton, Illinois, USA",male,69.0,187.0,http://www.futureofflight.net;https://www.facebook.com/profile.php?id=1201770011;https://twitter.com/#!/KingRicochet,"Cameron Locke,Helios,Prince Puma,Ricochet,Ric O'Shea","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",11.10.2003,18.0,"Techniker,High Flyer","King,The Future Of Flight,The Irish Sensation,The One And Only","Benadryller,630°,Backslide Driver,Shooting Star Press,The Sky Is Falling,Tornado DDT,Double Rotation Moonsault,Rickrack","Brandon Walker, Chuck Taylor & WWE Performance Center",,,,True
2725,Erik,7.63,Erik,37.0,World Wrestling Entertainment,SmackDown,"Singles Wrestler,Tag Team Wrestler","Cleveland, Ohio, USA",male,73.0,246.0,http://twitter.com/RAYMONDxROWE;https://www.facebook.com/RAYMONDxROWE;https://instagram.com/raymondxrowe/,"Erik,Raymond Right,Raymond Rowe,Ray Rowe,Rowe","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",07.06.2003,18.0,"Brawler,Powerhouse","Death Rowe,Mr. Right",Death Rowe,"Josh Prohibition, Lou Marconi & WWE Performance Center",,,,True
4657,Ivar,7.61,Ivar,38.0,World Wrestling Entertainment,SmackDown,"Tag Team Wrestler,Trainer","Lynn, Massachusetts, USA",male,74.0,293.0,https://twitter.com/Ivar_WWE;https://www.facebook.com/BrandNewBadToddHanson,"Don Chesterfield,Handsome Johnny,Johnny Hayes,Ivar,Todd Hanson,Hanson,Todd Smith","Singles Wrestler,Tag Team Wrestler,Trainer,WWE Development Wrestler",15.02.2002,20.0,"Allrounder,Brawler","Brand New Bad,War Beard,War King","Handsome Slam,Spinning Heel Kick/Spin Kick Of Doom,Sin City Plunge","Killer Kowalski, Mike Hollow & WWE Performance Center",,,,True
12894,Angelo Dawkins,5.19,Angelo Dawkins,31.0,World Wrestling Entertainment,RAW,Tag Team Wrestler,"Fairfield, Ohio, USA",male,77.0,282.0,http://twitter.com/AngeloDawkins;https://www.facebook.com/WWEStreetProfits;https://www.facebook.com/gary.gordon.9659,Angelo Dawkins,"Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",19.06.2012,9.0,,,,WWE Performance Center,,,,True
17720,Montez Ford,7.65,Montez Ford,31.0,World Wrestling Entertainment,RAW,"Singles Wrestler,Tag Team Wrestler","Chicago, Illinois, USA",male,73.0,231.0,https://twitter.com/MontezFordWWE;https://www.instagram.com/MontezFordWWE,"Kenneth Crawford,Montez Ford","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",,,Allrounder,,,WWE Performance Center,"Leichtathletik,Ringen",,,True
2749,Brian Myers,5.5,Brian Myers,37.0,Impact Wrestling,,"Singles Wrestler,Tag Team Wrestler","Long Island, New York, USA",male,73.0,216.0,https://twitter.com/myers_wrestling;https://www.instagram.com/myers_wrestling/,"Brian Majors,Brian Major,Brian Myers,Curt Hawkins","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",2004,18.0,Techniker,"Prince Of Queens,The Most Professional Wrestler","Heat Seeking Elbow,Arm Twist Swinging Samoan Drop",Mikey Whipwreck & David Taylor,,,,False
2750,Matt Cardona,6.35,Matt Cardona,37.0,Impact Wrestling,,"Singles Wrestler,Tag Team Wrestler","North Merrick, New York, USA",male,73.0,213.0,https://twitter.com/TheMattCardona;https://www.instagram.com/themattcardona/;http://www.youtube.com/user/LongIslandIcedZ,"Brett Major,Brett Majors,Brett Matthews,Matt Cardona,Zack Ryder","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",2004,18.0,Techniker,The Long Island Iced Z,"Zack Attack,Rough Ryder",Mikey Whipwreck & David Taylor,,,,True
2250,Seth Rollins,8.72,Seth Rollins,35.0,World Wrestling Entertainment,RAW,"Singles Wrestler,Trainer","Buffalo, Iowa, USA",male,74.0,216.0,https://twitter.com/WWERollins;https://www.instagram.com/WWERollins;https://www.blackandbravewrestling.com,"Gixx,Seth Rollins,Tyler Black","Singles Wrestler,Tag Team Wrestler,Trainer,WWE Development Wrestler",2004,18.0,Allrounder,"Freakin',Monday Night Messiah,The Architect,The Future,The Visionary","Avada Kedavra (Superkick),Blackout/Piece Of Mind (Curb Stomp),Buckle Bomb,God's Last Gift (Small Package Driver),Paroxysm,Pedigree,Phoenix Splash",Danny Daniels,"Baseball,Basketball,Football",,,True
9368,Erick Redbeard,5.25,Erick Redbeard,40.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Minneapolis, Minnesota, USA",male,80.0,312.0,https://twitter.com/erickredbeard,"Erick Redbeard,Erick Rowan,Rowan,Thoruf Marius,Thoruf","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",03.09.2003,18.0,Powerhouse,,The Way,Eddie Sharkey,Football,,,False
11594,Fabian Aichner,8.28,Fabian Aichner,31.0,World Wrestling Entertainment,NXT,"Singles Wrestler,Tag Team Wrestler","Pfalzen, Südtirol, Italien",male,72.0,220.0,https://www.facebook.com/FabianAichnerWWENXT;https://twitter.com/FabianAichner;https://www.instagram.com/Fabian.AichnerWWE,"Adrian Severe,Fabian Aichner","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",09.12.2011,10.0,"Techniker,Powerhouse",,Spinning Sitout Powerbomb,Alex Wright & WWE Performance Center,,,,True
5855,Ludwig Kaiser,7.66,Ludwig Kaiser,31.0,World Wrestling Entertainment,SmackDown,"Singles Wrestler,Tag Team Wrestler","Pinneberg, Schleswig-Holstein, Deutschland",male,75.0,209.0,https://twitter.com/Marcel_B_WWE;https://www.instagram.com/marcel.barthel.wwe;https://www.facebook.com/hotnspicyhh;https://www.facebook.com/MarcelBarthel.WWE,"Axel Dieter Jr.,Ludwig Kaiser,Marcel Barthel","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",01.03.2008,14.0,Techniker,,Enzuigiri,"Christian Eckstein, Axel Dieter & Nordisch Fight Club (Karsten Kretschmer)","Boxen,Ringen",,,True
3497,PAC,8.83,PAC,35.0,All Elite Wrestling,,Singles Wrestler,"Newcastle upon Tyne, Tyne and Wear, England, UK",male,68.0,194.0,https://twitter.com/bastardpac;https://www.instagram.com/thepacwrestling,"Adrian Neville,Neville,Pac,PAC,Jungle Pac","Singles Wrestler,WWE Development Wrestler",2004,18.0,"Techniker,High Flyer","Beautiful Shooting Star,Super Superman,The Bastard,The Man That Gravity Forgot,The New Sensation","Brutalizer,Blackout/Red Arrow (Corkscrew Shooting Star Press),British Airways,Shooting Star Press,Tiger Suplex,Phoenix Splash",,"Fussball,Eishockey",,,True
5127,Mason Ryan,4.41,,,,,,"Porthmadog, Wales, UK",male,77.0,290.0,https://www.facebook.com/Mason-Ryan-259263580845490;https://twitter.com/masonthemaniac,"Celtic Warrior,Smackdown Warrior,Gladiator Goliath,Mason Ryan,Ryan Mason,Mason Williams","Singles Wrestler,WWE Development Wrestler",2007,8.0,Powerhouse,,Full Nelson Slam,Orig Williams,Fußball,2015,,False
10610,Miro,7.46,Miro,36.0,All Elite Wrestling,,Singles Wrestler,"Plovdiv, Bulgarien",male,72.0,279.0,https://twitter.com/ToBeMiro;https://www.twitch.tv/mirotwch,"Alexander Rusev,Rusev,Bashing Bulgarian,Miro,Miroslav Makaraov,Miroslav The Bulgarian","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",22.11.2008,13.0,Powerhouse,"God's Favourite Champion,The Best Man,The Bulgarian Brute,The Redeemer,The Russian Gladiator","Accolade (Camel Clutch),Game Over,Machka Kick",Gangrel & Rikishi,"Kraftdreikampf,Rudern",,,True
7311,Taylor Rotunda,4.82,Taylor Rotunda,31.0,Freelancer,,Singles Wrestler,"Brooksville, Florida, USA",male,73.0,224.0,https://twitter.com/taylorrotunda;https://www.instagram.com/taylorrotunda;https://www.youtube.com/channel/UClcBZO5Y2sFpKf6lWuAdzRg,"Bo Dallas,Bo Rotundo,Taylor Rotunda,Mr. Florida","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",2008,14.0,Allrounder,The Inspirational,"Bodazzled,Spear,BoDog",Steve Keirn,"Ringen,Football",,,False
257,CSRO,9.22,CSRO,41.0,Freelancer,,Singles Wrestler,"Luzern, Schweiz",male,77.0,242.0,https://twitter.com/WWECesaro;https://www.instagram.com/wwecesaro,"Antonio Cesaro,Cesaro,CSRO,Claudio Castagnoli,Double C,Tenshi Takami","Singles Wrestler,Tag Team Wrestler,Trainer,WWE Development Wrestler",24.12.2000,21.0,"Allrounder,Techniker","Double C,King Of Swing,Most Money Making Man,Swiss Sensation","Neutralizer,Giant Swing,European Uppercut,Ricola Bomb,Bicycle Kick,Alpamare Waterslide,Swiss Death,Swiss Sleeperholding,Roaring Swiss Uppercut,Match Killer","Chris Hero, Dave Taylor, SigMasta Rappo & Skayde",,,,True
8016,PJ Black,7.06,PJ Black,41.0,Freelancer,,"Singles Wrestler,Referee","Cape Town, South Africa",male,73.0,213.0,http://www.PJBlack.com;https://www.facebook.com/Darewolf333;https://www.instagram.com/PJ450;https://twitter.com/Darewolf333,"Jarred Black,Justin Angel,Justin Gabriel,Paul Lloyd,PJ Black","Singles Wrestler,Referee,WWE Development Wrestler",1997,25.0,"Techniker,High Flyer","Darewolf,Poster Boy",450° Splash,"Paul Lloyd, Alex Shane & Mark Sloan",,,,False
10592,Juice Robinson,7.14,Juice Robinson,33.0,New Japan Pro Wrestling,,"Singles Wrestler,Tag Team Wrestler","Joliet, Illinois, USA",male,75.0,220.0,https://twitter.com/_JuiceRobinson_;https://instagram.com/_JuiceRobinson_,"CJ Parker,CJP,Juice Robinson,Juice","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",2008,14.0,Allrounder,"Rock Hard,The Flamboyant,The Moonchild","Pulp Friction,Moonshot,The Juice Is Loose (Front Facelock Driver),Third Eye (Palm Strike),Cannonball,Left Hand Of God","Truth Martini, Danny Daniels, WWE Performance Center, Hiroshi Tanahashi & Kota Ibushi",Fussball,,,True
11618,W. Morrissey,5.25,W. Morrissey,34.0,Impact Wrestling,,"Singles Wrestler,Tag Team Wrestler","New York City, New York, USA",male,82.0,282.0,https://twitter.com/TheCaZXL,"Big Bill,Bill Young,Colin Cassady,Big Cass,Big Cazz,Caz XL,W. Morrissey","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",,,Powerhouse,"Big,Big Cass,Queens' Finest,The Big Bambino","East River Crossing (Sitout Swinging Sideslam),Empire Elbow (Jumping Elbow)",Johnny Rodz & WWE Performance Center,,,,True
