,date,promotion,draw,winners,winning_teams,losers,losing_teams,drawers,drawing_teams,length,location,show,gender
778,2021-06-30,All Elite Wrestling,False,Orange Cassidy,,Angelico,,,,367,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #17,male
779,2021-06-30,All Elite Wrestling,False,Scorpio Sky,,Marcus Kross,,,,177,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #17,male
780,2021-06-30,All Elite Wrestling,False,Serena Deeb,,Tesha Price,,,,199,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #17,female
781,2021-06-30,All Elite Wrestling,False,Thunder Rosa,,Leila Grey,,,,120,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #17,female
782,2021-06-29,All Elite Wrestling,False,Abadon,,Hyan,,,,123,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,female
783,2021-06-29,All Elite Wrestling,False,Angelico,,Arjun Singh,,,,151,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
784,2021-06-29,All Elite Wrestling,False,Frankie Kazarian,,JD Drake,,,,354,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
785,2021-06-29,All Elite Wrestling,False,Julia Hart,,Ashley D'Amboise,,,,157,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,female
786,2021-06-29,All Elite Wrestling,False,Lance Archer,,Kenny Bengal,,,,121,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
787,2021-06-29,All Elite Wrestling,False,Lee Johnson,,Vary Morales,,,,331,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
788,2021-06-29,All Elite Wrestling,False,Nyla Rose,,Holidead,,,,80,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,female
789,2021-06-29,All Elite Wrestling,False,Powerhouse Hobbs,,Marko Stunt,,,,51,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
790,2021-06-29,All Elite Wrestling,False,Shawn Dean,,JDX,,,,246,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
791,2021-06-29,All Elite Wrestling,False,Tay Conti,,Charlette Renegade,,,,142,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,female
792,2021-06-29,All Elite Wrestling,False,The Blade,,Sonny Kiss,,,,420,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
793,2021-06-29,All Elite Wrestling,False,"Colt Cabana,Evil Uno,Stu Grayson",The Dark Order,"Isiah Kassidy,Jack Evans,Marq Quen",The Hardy Family Office,,,467,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
794,2021-06-29,All Elite Wrestling,False,"Aaron Solow,QT Marshall",The Factory,"Chad Lennex,Zachariah",,,,261,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
795,2021-06-29,All Elite Wrestling,False,"Cezar Bononi,Ryan Nemeth",The Wingmen,"Jake St. Patrick,Sage Scott",,,,161,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
796,2021-06-29,All Elite Wrestling,False,Wardlow,,Baron Black,,,,153,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #95,male
797,2021-06-26,All Elite Wrestling,False,Brian Cage,,Serpentico,,,,193,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
798,2021-06-26,All Elite Wrestling,False,"Eddie Kingston,Penta El Zero Miedo",,"Angelico,Jack Evans",The Hybrid2,,,448,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
799,2021-06-26,All Elite Wrestling,False,Hikaru Shida,,Reka Tehaka,,,,243,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,female
800,2021-06-26,All Elite Wrestling,False,Karl Anderson,,Wheeler Yuta,,,,268,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
801,2021-06-26,All Elite Wrestling,False,Penelope Ford,,Valentina Rossi,,,,99,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,female
802,2021-06-26,All Elite Wrestling,False,Riho,,KiLynn King,,,,343,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,female
803,2021-06-26,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Matt Justice,PB Smooth",,,,173,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
804,2021-06-26,All Elite Wrestling,False,The Blade,,Chuck Taylor,,,,346,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
805,2021-06-26,All Elite Wrestling,False,"Billy Gunn,Colten Gunn",The Gunn Club,"JD Drake,Ryan Nemeth",The Wingmen,,,168,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
806,2021-06-26,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen,Matt Hardy",The Hardy Family Office,"Alan Angels,Alex Reynolds,Colt Cabana",The Dark Order,,,405,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
807,2021-06-26,All Elite Wrestling,False,"Brock Anderson,Dustin Rhodes,Lee Johnson",The Nightmare Family,"Adrian Alanis,Justin Corino,Liam Gray",,,,264,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
808,2021-06-26,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Aaron Rourke,Jake Logan",,,,84,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,male
809,2021-06-26,All Elite Wrestling,False,Thunder Rosa,,Katalina Perez,,,,107,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #16,female
810,2021-06-06,All Elite Wrestling,False,"Eddie Kingston,Penta El Zero Miedo",,"Fuego Del Sol,Vary Morales",,,,228,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
811,2021-06-06,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",FTR,"Jorel Nelson,Royce Isaacs",,,,323,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
812,2021-06-06,All Elite Wrestling,False,Jade Cargill,,Robyn Renegade,,,,38,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,female
813,2021-06-06,All Elite Wrestling,False,Jungle Boy,,Cezar Bononi,,,,399,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
814,2021-06-06,All Elite Wrestling,False,Kris Statlander,,Renee Michelle,,,,199,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,female
815,2021-06-06,All Elite Wrestling,False,Matt Hardy,,Jora Johl,,,,255,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
816,2021-06-06,All Elite Wrestling,False,Matt Sydal,,Jack Evans,,,,541,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
817,2021-06-06,All Elite Wrestling,False,Nyla Rose,,Delmi Exo,,,,38,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,female
818,2021-06-06,All Elite Wrestling,False,Powerhouse Hobbs,,Darian Bengston,,,,89,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
819,2021-06-06,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Baron Black,Tamilian Vineesh",,,,219,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
820,2021-06-06,All Elite Wrestling,False,"Shawn Spears,Wardlow",The Pinnacle,"Kal Herro,Ryzin",,,,211,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
821,2021-06-06,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Milo Beasley,Ray Beez",Bumz R' Us,,,108,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #15,male
822,2021-06-06,All Elite Wrestling,False,Abadon,,Ashley Vox,,,,88,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,female
823,2021-06-06,All Elite Wrestling,False,Brian Cage,,Chandler Hopkins,,,,239,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,male
824,2021-06-06,All Elite Wrestling,False,Brian Pillman Jr.,,Bear Bronson,,,,203,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,male
825,2021-06-06,All Elite Wrestling,False,Chuck Taylor,,Dan Barry,,,,161,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,male
826,2021-06-06,All Elite Wrestling,False,Colt Cabana,,Kit Sackett,,,,47,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,male
827,2021-06-06,All Elite Wrestling,False,Diamante,,Ashley D'Amboise,,,,64,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,female
828,2021-06-06,All Elite Wrestling,False,Griff Garrison,,Marko Stunt,,,,183,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,male
829,2021-06-06,All Elite Wrestling,False,Lance Archer,,Rex Lawless,,,,120,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,male
830,2021-06-06,All Elite Wrestling,False,Stu Grayson,,Serpentico,,,,324,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,male
831,2021-06-06,All Elite Wrestling,False,The Bunny,,Reka Tehaka,,,,136,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #94,female
832,2021-06-05,All Elite Wrestling,False,Angelico,,Mike Sydal,,,,313,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
833,2021-06-05,All Elite Wrestling,False,"Eddie Kingston,Penta El Zero Miedo",,"Arik Cannon,Kevin Blackwood",,,,182,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
834,2021-06-05,All Elite Wrestling,False,Julia Hart,,Dani Jordyn,,,,194,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,female
835,2021-06-05,All Elite Wrestling,False,Nyla Rose,,Megan Bayne,,,,30,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,female
836,2021-06-05,All Elite Wrestling,False,Orange Cassidy,,Cameron Cole,,,,121,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
837,2021-06-05,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen",Private Party,"Carlie Bravo,Dean Alexander",,,,294,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
838,2021-06-05,All Elite Wrestling,False,Scorpio Sky,,Alex Reynolds,,,,463,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
839,2021-06-05,All Elite Wrestling,False,Shawn Spears,,Falco,,,,163,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
840,2021-06-05,All Elite Wrestling,False,"Aaron Solow,QT Marshall",The Factory,"Deonn Rusman,Joe Keys",,,,233,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
841,2021-06-05,All Elite Wrestling,False,"Dustin Rhodes,Lee Johnson",The Nightmare Family,"Travis Titan,VSK",,,,187,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
842,2021-06-05,All Elite Wrestling,False,Wardlow,,Jason Hotch,,,,77,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #14,male
843,2021-06-05,All Elite Wrestling,False,Cezar Bononi,,Dillon McQueen,,,,119,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,male
844,2021-06-05,All Elite Wrestling,False,Dante Martin,,Sonny Kiss,,,,314,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,male
845,2021-06-05,All Elite Wrestling,False,Ethan Page,,Danny Limelight,,,,263,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,male
846,2021-06-05,All Elite Wrestling,False,Frankie Kazarian,,Jake Tucker,,,,210,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,male
847,2021-06-05,All Elite Wrestling,False,KiLynn King,,Valentina Rossi,,,,247,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,female
848,2021-06-05,All Elite Wrestling,False,Nyla Rose,,Charlette Renegade,,,,65,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,female
849,2021-06-05,All Elite Wrestling,False,Tay Conti,,Willow Nightingale,,,,220,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,female
850,2021-06-05,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Alan Angels,Colt Cabana",The Dark Order,,,441,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,male
851,2021-06-05,All Elite Wrestling,False,"Evil Uno,Stu Grayson",The Dark Order,"KTB,Shane Mercer",,,,415,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,male
852,2021-06-05,All Elite Wrestling,False,"Billy Gunn,Colten Gunn",The Gunn Club,"Luther,Serpentico",Chaos Project,,,374,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,male
853,2021-06-05,All Elite Wrestling,False,Wardlow,,Chandler Hopkins,,,,96,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #93,male
854,2021-06-04,All Elite Wrestling,False,Ethan Page,,Mike Sydal,,,,314,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,male
855,2021-06-04,All Elite Wrestling,False,Evil Uno,,Danny Limelight,,,,322,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,male
856,2021-06-04,All Elite Wrestling,False,Hikaru Shida,,Diamante,,,,332,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,female
857,2021-06-04,All Elite Wrestling,False,Jade Cargill,,Rache Chanel,,,,73,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,female
858,2021-06-04,All Elite Wrestling,False,Kris Statlander,,Queen Aminata,,,,259,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,female
859,2021-06-04,All Elite Wrestling,False,Scorpio Sky,,Trevor Read,,,,191,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,male
860,2021-06-04,All Elite Wrestling,False,"Brian Cage,Powerhouse Hobbs",Team Taz,"Kendall Blake,Trever Aeon",,,,151,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,male
861,2021-06-04,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Alan Angels,Alex Reynolds",The Dark Order,,,394,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,male
862,2021-06-04,All Elite Wrestling,False,"Ortiz,Santana",The Inner Circle,"Adrian Alanis,Liam Gray",,,,243,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,male
863,2021-06-04,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"JD Drake,Ryan Nemeth",The Wingmen,,,364,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #13,male
864,2021-06-04,All Elite Wrestling,False,Aaron Solow,,Sonny Kiss,,,,236,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
865,2021-06-04,All Elite Wrestling,False,Abadon,,Willow Nightingale,,,,217,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,female
866,2021-06-04,All Elite Wrestling,False,Angelico,,Matthew Justice,,,,231,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
867,2021-06-04,All Elite Wrestling,False,"Big Swole,KiLynn King",,"Ashley Vox,Delmi Exo",The Sea Stars,,,251,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,female
868,2021-06-04,All Elite Wrestling,False,Cezar Bononi,,Cyrus,,,,294,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
869,2021-06-04,All Elite Wrestling,False,"Luther,Serpentico",Chaos Project,"JP Daily,Tommy Daily",,,,342,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
870,2021-06-04,All Elite Wrestling,False,Lance Archer,,Zicky Dice,,,,118,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
871,2021-06-04,All Elite Wrestling,False,Marko Stunt,,Ariel Dominguez,,,,202,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
872,2021-06-04,All Elite Wrestling,False,Matt Sydal,,Dante Martin,,,,817,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
873,2021-06-04,All Elite Wrestling,False,Nyla Rose,,Missa Kate,,,,134,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,female
874,2021-06-04,All Elite Wrestling,False,QT Marshall,,Bear Bronson,,,,455,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
875,2021-06-04,All Elite Wrestling,False,Tay Conti,,Natalia Markova,,,,268,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,female
876,2021-06-04,All Elite Wrestling,False,"Colt Cabana,Stu Grayson,Ten",The Dark Order,"Dan Barry,Justin Law,Kit Sackett",,,,235,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,male
877,2021-06-04,All Elite Wrestling,False,Thunder Rosa,,Megan Bayne,,,,242,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #92,female
878,2021-05-29,All Elite Wrestling,False,Jungle Boy,,Bear Bronson,,,,458,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #91,male
879,2021-05-29,All Elite Wrestling,False,Kris Statlander,,Robyn Renegade,,,,305,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #91,female
880,2021-05-29,All Elite Wrestling,False,Red Velvet,,Diamante,,,,431,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #91,female
881,2021-05-29,All Elite Wrestling,False,"Alan Angels,Alex Reynolds,Stu Grayson",The Dark Order,"Angelico,Jack Evans,Serpentico",The Hybrid2,,,507,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #91,male
882,2021-05-29,All Elite Wrestling,False,"Billy Gunn,Colten Gunn",The Gunn Club,"Cezar Bononi,Ryan Nemeth",The Wingmen,,,459,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #91,male
883,2021-05-28,All Elite Wrestling,False,Jungle Boy,,JD Drake,,,,480,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #12,male
884,2021-05-28,All Elite Wrestling,False,Leyla Hirsch,,Robyn Renegade,,,,180,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #12,female
885,2021-05-28,All Elite Wrestling,False,"Nyla Rose,The Bunny",,"Big Swole,Red Velvet",,,,525,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #12,female
886,2021-05-28,All Elite Wrestling,False,Penta El Zero Miedo,,Jack Evans,,,,420,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #12,male
887,2021-05-28,All Elite Wrestling,False,Tay Conti,,Ashley D'Amboise,,,,211,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #12,female
888,2021-05-28,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Brandon Tate,Brent Tate",,,,210,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #12,male
889,2021-05-28,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Luther,Serpentico",Chaos Project,,,450,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #12,male
890,2021-05-28,All Elite Wrestling,False,Thunder Rosa,,Reka Tehaka,,,,269,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #12,female
891,2021-05-13,All Elite Wrestling,False,Abadon,,Leila Grey,,,,176,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,female
892,2021-05-13,All Elite Wrestling,False,Ethan Page,,Alex Reynolds,,,,574,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,male
893,2021-05-13,All Elite Wrestling,False,Lee Johnson,,Daniel Garcia,,,,447,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,male
894,2021-05-13,All Elite Wrestling,False,Matt Hardy,,Fuego Del Sol,,,,255,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,male
895,2021-05-13,All Elite Wrestling,False,Nyla Rose,,Robyn Renegade,,,,157,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,female
896,2021-05-13,All Elite Wrestling,False,Penta El Zero Miedo,,Mike Sydal,,,,373,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,male
897,2021-05-13,All Elite Wrestling,False,QT Marshall,,Robo,,,,290,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,male
898,2021-05-13,All Elite Wrestling,False,Ren Narita,,Royce Isaacs,,,,365,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,male
899,2021-05-13,All Elite Wrestling,False,Rocky Romero,,JD Drake,,,,691,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,male
900,2021-05-13,All Elite Wrestling,False,Scorpio Sky,,Alan Angels,,,,371,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,male
901,2021-05-13,All Elite Wrestling,False,Tay Conti,,Queen Aminata,,,,185,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,female
902,2021-05-13,All Elite Wrestling,False,Thunder Rosa,,Ashley D'Amboise,,,,301,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #11,female
903,2021-05-13,All Elite Wrestling,False,Aaron Solow,,Ganon Jones,,,,101,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
904,2021-05-13,All Elite Wrestling,False,Angelico,,Ryzin,,,,285,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
905,2021-05-13,All Elite Wrestling,False,"Big Swole,KiLynn King",,"Madi Wrenkowski,The Bunny",,,,439,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,female
906,2021-05-13,All Elite Wrestling,False,Brian Cage,,Sonny Kiss,,,,324,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
907,2021-05-13,All Elite Wrestling,False,Dante Martin,,Jason Hotch,,,,305,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
908,2021-05-13,All Elite Wrestling,False,Diamante,,Reka Tehaka,,,,176,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,female
909,2021-05-13,All Elite Wrestling,False,Joey Janela,,Bear Bronson,,,,522,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
910,2021-05-13,All Elite Wrestling,False,Julia Hart,,Tesha Price,,,,248,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,female
911,2021-05-13,All Elite Wrestling,False,Leyla Hirsch,,Vertvixen,,,,167,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,female
912,2021-05-13,All Elite Wrestling,False,Nick Comoroto,,Duke Davis,,,,47,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
913,2021-05-13,All Elite Wrestling,False,Ten,,Dillon McQueen,,,,397,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
914,2021-05-13,All Elite Wrestling,False,"Colt Cabana,Evil Uno",The Dark Order,"Simon Lotto,Steven Andrews",,,,160,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
915,2021-05-13,All Elite Wrestling,False,"Billy Gunn,Colten Gunn",The Gunn Club,"Kal Herro,Liam Gray",,,,353,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #90,male
916,2021-05-12,All Elite Wrestling,False,Angelico,,Vary Morales,,,,299,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
917,2021-05-12,All Elite Wrestling,False,"Big Swole,Red Velvet",,"Jazmin Allure,Vertvixen",,,,279,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,female
918,2021-05-12,All Elite Wrestling,False,Brian Pillman Jr.,,Luther,,,,376,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
919,2021-05-12,All Elite Wrestling,False,Cezar Bononi,,Marko Stunt,,,,167,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
920,2021-05-12,All Elite Wrestling,False,Chuck Taylor,,Aaron Rourke,,,,248,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
921,2021-05-12,All Elite Wrestling,False,Dante Martin,,Falco,,,,240,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
922,2021-05-12,All Elite Wrestling,False,Griff Garrison,,Deonn Rusman,,,,231,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
923,2021-05-12,All Elite Wrestling,False,Kris Statlander,,Diamante,,,,409,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,female
924,2021-05-12,All Elite Wrestling,False,Lee Johnson,,Fuego Del Sol,,,,450,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
925,2021-05-12,All Elite Wrestling,False,Matt Sydal,,Marty Casaus,,,,262,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
926,2021-05-12,All Elite Wrestling,False,Nick Comoroto,,Adrian Alanis,,,,223,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
927,2021-05-12,All Elite Wrestling,False,Nyla Rose,,Reka Tehaka,,,,147,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,female
928,2021-05-12,All Elite Wrestling,False,Powerhouse Hobbs,,Dean Alexander,,,,65,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
929,2021-05-12,All Elite Wrestling,False,Serpentico,,Sonny Kiss,,,,366,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
930,2021-05-12,All Elite Wrestling,False,Ten,,Ryzin,,,,222,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
931,2021-05-12,All Elite Wrestling,False,"Colt Cabana,Evil Uno",The Dark Order,"Duncan Mitchell,Tamilian Vineesh",,,,245,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #89,male
932,2021-05-12,All Elite Wrestling,False,Brian Cage,,Mike Sydal,,,,402,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
933,2021-05-12,All Elite Wrestling,False,Dustin Rhodes,,Aaron Solow,,,,587,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
934,2021-05-12,All Elite Wrestling,False,"Eddie Kingston,Jon Moxley",,"Danny Limelight,Royce Isaacs",,,,299,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
935,2021-05-12,All Elite Wrestling,False,"Ethan Page,Scorpio Sky",,"Jaylen Brandyn,Traevon Jordan",,,,275,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
936,2021-05-12,All Elite Wrestling,False,"JD Drake,Ryan Nemeth",,"Derek Pisaturo,Roman Rozell",,,,231,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
937,2021-05-12,All Elite Wrestling,False,Joey Janela,,Daniel Garcia,,,,461,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
938,2021-05-12,All Elite Wrestling,False,Jungle Boy,,Adrian Alanis,,,,237,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
939,2021-05-12,All Elite Wrestling,False,Lance Archer,,Bear Bronson,,,,569,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
940,2021-05-12,All Elite Wrestling,False,Leyla Hirsch,,Natalia Markova,,,,183,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,female
941,2021-05-12,All Elite Wrestling,False,Penta El Zero Miedo,,Robo,,,,283,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
