id,name,rating,name_of_the_event,date,promotion,type,location,arena,broadcast_type,broadcast_date,tv_station/network,commentary_by,attendance,tv_rating
278939,WWE Monday Night RAW #1420,6.05,WWE Monday Night RAW #1420,03.08.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,10.08.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",,
271801,WWE Monday Night RAW #1417,6.88,WWE Monday Night RAW #1417,20.07.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,20.07.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",,
278937,WWE Monday Night RAW #1418,6.81,WWE Monday Night RAW #1418,20.07.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,27.07.2020,USA Network,"Angelo Dawkins, Byron Saxton, Montez Ford, Samoa Joe & Tom Phillips",,
271794,WWE Monday Night RAW #1415,7.26,WWE Monday Night RAW #1415,03.07.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,06.07.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",,
271799,WWE Monday Night RAW #1416,5.73,WWE Monday Night RAW #1416,03.07.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,13.07.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",,
271793,WWE Monday Night RAW #1414,5.52,WWE Monday Night RAW #1414,27.06.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,29.06.2020,USA Network,"Bayley, Byron Saxton, Samoa Joe, Tom Phillips & Zelina Vega",,
274676,WWE Monday Night RAW #1413,6.44,WWE Monday Night RAW #1413,17.06.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,22.06.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",,
267540,WWE Monday Night RAW #1412,6.67,WWE Monday Night RAW #1412,15.06.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,15.06.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",,
267535,WWE Monday Night RAW #1411,7.41,WWE Monday Night RAW #1411,08.06.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,08.06.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",0,
267436,WWE Monday Night RAW #1410,5.48,WWE Monday Night RAW #1410,26.05.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,01.06.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",0,
267430,WWE Monday Night RAW #1409,6.81,WWE Monday Night RAW #1409,25.05.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,25.05.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",0,
267428,WWE Monday Night RAW #1408,5.52,WWE Monday Night RAW #1408,12.05.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,18.05.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",0,
266821,WWE Monday Night RAW #1407,6.09,WWE Monday Night RAW #1407,11.05.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,11.05.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",0,
264565,WWE Monday Night RAW #1405,7.15,WWE Monday Night RAW #1405,27.04.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,27.04.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",0,
265579,WWE Monday Night RAW #1406,7.57,WWE Monday Night RAW #1406,27.04.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,04.05.2020,USA Network,"Byron Saxton, Samoa Joe & Tom Phillips",0,
263229,WWE Monday Night RAW #1404,7.08,WWE Monday Night RAW #1404,20.04.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Live,20.04.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",0,
261750,WWE Monday Night RAW #1403,6.67,WWE Monday Night RAW #1403,13.04.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Live,13.04.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",0,
254436,WWE Monday Night RAW #1402,5.36,WWE Monday Night RAW #1402,06.04.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,06.04.2020,USA Network,Byron Saxton & Tom Phillips,0,
259694,WWE Monday Night RAW #1401,5.32,WWE Monday Night RAW #1401,24.03.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,30.03.2020,USA Network,Byron Saxton & Tom Phillips,0,
258651,WWE Monday Night RAW #1400,6.0,WWE Monday Night RAW #1400,23.03.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Taped,23.03.2020,USA Network,Byron Saxton & Tom Phillips,0,
256550,WWE Monday Night RAW #1399,4.57,WWE Monday Night RAW #1399,16.03.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Live,16.03.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",0,
257158,WWE Monday Night RAW #1398,7.06,WWE Monday Night RAW #1398,09.03.2020,World Wrestling Entertainment,TV-Show,"Washington, District Of Columbia, USA",Capital One Arena,Live,09.03.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",8.700,
256558,WWE Monday Night RAW #1397,8.0,WWE Monday Night RAW #1397,02.03.2020,World Wrestling Entertainment,TV-Show,"New York City, New York, USA",Barclays Center,Live,02.03.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",ca. 9.000,
255760,WWE Monday Night RAW #1396,6.52,WWE Monday Night RAW #1396,24.02.2020,World Wrestling Entertainment,TV-Show,"Winnipeg, Manitoba, Canada",Bell MTS Place,Live,24.02.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",11.000,
255274,WWE Monday Night RAW #1395,5.59,WWE Monday Night RAW #1395,17.02.2020,World Wrestling Entertainment,TV-Show,"Everett, Washington, USA",Angel Of The Winds Arena,Live,17.02.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",ca. 3.650,
254374,WWE Monday Night RAW #1394,6.46,WWE Monday Night RAW #1394,10.02.2020,World Wrestling Entertainment,TV-Show,"Ontario, California, USA",Toyota Center,Live,10.02.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",ca. 7.100,
253719,WWE Monday Night RAW #1393,6.26,WWE Monday Night RAW #1393,03.02.2020,World Wrestling Entertainment,TV-Show,"Salt Lake City, Utah, USA",Vivint Smart Home Arena,Live,03.02.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",9.000,
253177,WWE Monday Night RAW #1392,6.33,WWE Monday Night RAW #1392,27.01.2020,World Wrestling Entertainment,TV-Show,"San Antonio, Texas, USA",AT&T Center,Live,27.01.2020,USA Network,"Byron Saxton, Jerry Lawler & Tom Phillips",,
252572,WWE Monday Night RAW #1391,6.21,WWE Monday Night RAW #1391,20.01.2020,World Wrestling Entertainment,TV-Show,"Wichita, Kansas, USA",Intrust Bank Arena,Live,20.01.2020,USA Network,Jerry Lawler & Vic Joseph,,
251980,WWE Monday Night RAW #1390,7.0,WWE Monday Night RAW #1390,13.01.2020,World Wrestling Entertainment,TV-Show,"Lexington, Kentucky, USA",Rupp Arena,Live,13.01.2020,USA Network,Jerry Lawler & Vic Joseph,6.000,
251602,WWE Monday Night RAW #1389,6.52,WWE Monday Night RAW #1389,06.01.2020,World Wrestling Entertainment,TV-Show,"Oklahoma City, Oklahoma, USA",Chesapeake Energy Arena,Live,06.01.2020,USA Network,Jerry Lawler & Vic Joseph,5.500,
251136,WWE Monday Night RAW #1388,5.91,WWE Monday Night RAW #1388,30.12.2019,World Wrestling Entertainment,TV-Show,"Hartford, Connecticut, USA",XL Center,Live,30.12.2019,USA Network,Jerry Lawler & Vic Joseph,,
250166,WWE Monday Night RAW #1386,4.65,WWE Monday Night RAW #1386,16.12.2019,World Wrestling Entertainment,TV-Show,"Des Moines, Iowa, USA",Wells Fargo Arena,Live,16.12.2019,USA Network,"Jerry Lawler, Samoa Joe & Vic Joseph",,
250167,WWE Monday Night RAW #1387,3.18,WWE Monday Night RAW #1387,16.12.2019,World Wrestling Entertainment,TV-Show,"Des Moines, Iowa, USA",Wells Fargo Arena,Taped,23.12.2019,USA Network,"Jerry Lawler, Samoa Joe & Vic Joseph",,
249527,WWE Monday Night RAW #1385,5.05,WWE Monday Night RAW #1385,09.12.2019,World Wrestling Entertainment,TV-Show,"Greenville, South Carolina, USA",Bon Secours Wellness Arena,Live,09.12.2019,USA Network,"Jerry Lawler, Samoa Joe & Vic Joseph",ca. 5.500,
248884,WWE Monday Night RAW #1384,5.24,WWE Monday Night RAW #1384,02.12.2019,World Wrestling Entertainment,TV-Show,"Nashville, Tennessee, USA",Bridgestone Arena,Live,02.12.2019,USA Network,"Jerry Lawler, Samoa Joe & Vic Joseph",6.800,
248089,WWE Monday Night RAW #1383,6.43,WWE Monday Night RAW #1383,25.11.2019,World Wrestling Entertainment,TV-Show,"Rosemont, Illinois, USA",Allstate Arena,Live,25.11.2019,USA Network,Jerry Lawler & Vic Joseph,,
247617,WWE Monday Night RAW #1382,6.45,WWE Monday Night RAW #1382,18.11.2019,World Wrestling Entertainment,TV-Show,"Boston, Massachusetts, USA",TD Garden,Live,18.11.2019,USA Network,"Jerry Lawler, Samoa Joe & Vic Joseph",,
246706,WWE Monday Night RAW #1381,6.16,WWE Monday Night RAW #1381,08.11.2019,World Wrestling Entertainment,TV-Show,"Manchester, England, UK",Manchester Arena,Taped,11.11.2019,USA Network,Jerry Lawler & Vic Joseph,,
246364,WWE Monday Night RAW #1380,5.41,WWE Monday Night RAW #1380,04.11.2019,World Wrestling Entertainment,TV-Show,"Uniondale, New York, USA",Nassau Coliseum,Live,04.11.2019,USA Network,"Dio Maddin, Jerry Lawler & Vic Joseph",,
245708,WWE Monday Night RAW #1379,5.44,WWE Monday Night RAW #1379,28.10.2019,World Wrestling Entertainment,TV-Show,"St. Louis, Missouri, USA",Enterprise Center,Live,28.10.2019,USA Network,"Dio Maddin, Jerry Lawler & Vic Joseph",,
244928,WWE Monday Night RAW #1378,6.21,WWE Monday Night RAW #1378,21.10.2019,World Wrestling Entertainment,TV-Show,"Cleveland, Ohio, USA",Rocket Mortgage Fieldhouse,Live,21.10.2019,USA Network,"Dio Maddin, Jerry Lawler & Vic Joseph",,
244175,WWE Monday Night RAW #1377,4.0,WWE Monday Night RAW #1377,14.10.2019,World Wrestling Entertainment,TV-Show,"Denver, Colorado, USA",Pepsi Center,Live,14.10.2019,USA Network,"Dio Maddin, Jerry Lawler & Vic Joseph",7.000,
243563,WWE Monday Night RAW #1376,2.45,WWE Monday Night RAW #1376,07.10.2019,World Wrestling Entertainment,TV-Show,"Bakersfield, California, USA",Rabobank Arena,Live,07.10.2019,USA Network,"Dio Maddin, Jerry Lawler & Vic Joseph",,
242751,WWE Monday Night RAW #1375,3.0,WWE Monday Night RAW #1375,30.09.2019,World Wrestling Entertainment,TV-Show,"Phoenix, Arizona, USA",Talking Stick Resort Arena,Live,30.09.2019,USA Network,"Dio Maddin, Jerry Lawler & Vic Joseph",,
241702,WWE Monday Night RAW #1374,6.29,WWE Monday Night RAW #1374,23.09.2019,World Wrestling Entertainment,TV-Show,"San Francisco, California, USA",Chase Center,Live,23.09.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",6.500,
240943,WWE Monday Night RAW #1373,5.67,WWE Monday Night RAW #1373,16.09.2019,World Wrestling Entertainment,TV-Show,"Knoxville, Tennessee, USA",Thompson-Boling Arena,Live,16.09.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",ca. 4.800,
239888,WWE Monday Night RAW #1372,7.3,WWE Monday Night RAW #1372,09.09.2019,World Wrestling Entertainment,TV-Show,"New York City, New York, USA",Madison Square Garden,Live,09.09.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",ca. 12.500,
239209,WWE Monday Night RAW #1371,6.5,WWE Monday Night RAW #1371,02.09.2019,World Wrestling Entertainment,TV-Show,"Baltimore, Maryland, USA",Royal Farms Arena,Live,02.09.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
238623,WWE Monday Night RAW #1370,5.64,WWE Monday Night RAW #1370,26.08.2019,World Wrestling Entertainment,TV-Show,"New Orleans, Louisiana, USA",Smoothie King Center,Live,26.08.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
237494,WWE Monday Night RAW #1369,6.79,WWE Monday Night RAW #1369,19.08.2019,World Wrestling Entertainment,TV-Show,"St. Paul, Minnesota, USA",Xcel Energy Arena,Live,19.08.2019,USA Network,"Jerry Lawler, Michael Cole, Renee Young & Vic Joseph",,
236721,WWE Monday Night RAW #1368,5.78,WWE Monday Night RAW #1368,12.08.2019,World Wrestling Entertainment,TV-Show,"Toronto, Ontario, Canada",Scotiabank Arena,Live,12.08.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
236024,WWE Monday Night RAW #1367,5.89,WWE Monday Night RAW #1367,05.08.2019,World Wrestling Entertainment,TV-Show,"Pittsburgh, Pennsylvania, USA",PPG Paints Arena,Live,05.08.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
235447,WWE Monday Night RAW #1366,6.62,WWE Monday Night RAW #1366,29.07.2019,World Wrestling Entertainment,TV-Show,"North Little Rock, Arkansas, USA",Verizon Arena,Live,29.07.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
234622,WWE Monday Night RAW #1365 - RAW Reunion,3.81,WWE Monday Night RAW #1365 - RAW Reunion,22.07.2019,World Wrestling Entertainment,TV-Show,"Tampa, Florida, USA",Amalie Center,Live,22.07.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
233780,WWE Monday Night RAW #1364,4.56,WWE Monday Night RAW #1364,15.07.2019,World Wrestling Entertainment,TV-Show,"Uniondale, New York, USA",NYCB Live,Live,15.07.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
233437,WWE Monday Night RAW #1363,3.96,WWE Monday Night RAW #1363,08.07.2019,World Wrestling Entertainment,TV-Show,"Newark, New Jersey, USA",Prudential Center,Live,08.07.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
233151,WWE Monday Night RAW #1362,6.08,WWE Monday Night RAW #1362,01.07.2019,World Wrestling Entertainment,TV-Show,"Dallas, Texas, USA",American Airlines Center,Live,01.07.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
232836,WWE Monday Night RAW #1361,4.61,WWE Monday Night RAW #1361,24.06.2019,World Wrestling Entertainment,TV-Show,"Everett, Washington, USA",Angel of the Winds Arena,Live,24.06.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
231929,WWE Monday Night RAW #1360,6.0,WWE Monday Night RAW #1360,17.06.2019,World Wrestling Entertainment,TV-Show,"Los Angeles, California, USA",Staples Center,Live,17.06.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
232005,WWE Monday Night RAW #1359,4.19,WWE Monday Night RAW #1359,10.06.2019,World Wrestling Entertainment,TV-Show,"San Jose, California, USA",SAP Center,Live,10.06.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
231644,WWE Monday Night RAW #1358,3.53,WWE Monday Night RAW #1358,03.06.2019,World Wrestling Entertainment,TV-Show,"Austin, Texas, USA",Frank Erwin Center,Live,03.06.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
231344,WWE Monday Night RAW #1357,3.61,WWE Monday Night RAW #1357,27.05.2019,World Wrestling Entertainment,TV-Show,"Kansas City, Missouri, USA",Sprint Center,Live,27.05.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
230965,WWE Monday Night RAW #1356,5.09,WWE Monday Night RAW #1356,20.05.2019,World Wrestling Entertainment,TV-Show,"Albany, New York, USA",Times Union Center,Live,20.05.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
230616,WWE Monday Night RAW #1355,5.71,WWE Monday Night RAW #1355,13.05.2019,World Wrestling Entertainment,TV-Show,"London, England, UK",The O2,Taped,13.05.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
230257,WWE Monday Night RAW #1354,1.74,WWE Monday Night RAW #1354,06.05.2019,World Wrestling Entertainment,TV-Show,"Cincinnati, Ohio, USA",U.S. Bank Arena,Live,06.05.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
229787,WWE Monday Night RAW #1353,3.14,WWE Monday Night RAW #1353,29.04.2019,World Wrestling Entertainment,TV-Show,"Lexington, Kentucky, USA",Rupp Arena,Live,29.04.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
229322,WWE Monday Night RAW #1352,5.81,WWE Monday Night RAW #1352,22.04.2019,World Wrestling Entertainment,TV-Show,"Des Moines, Iowa, USA",Wells Fargo Arena,Live,22.04.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
228909,WWE Monday Night RAW #1351,3.69,WWE Monday Night RAW #1351,15.04.2019,World Wrestling Entertainment,TV-Show,"Montreal, Quebec, Canada",Bell Centre,Live,15.04.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
228334,WWE Monday Night RAW #1350,6.05,WWE Monday Night RAW #1350,08.04.2019,World Wrestling Entertainment,TV-Show,"New York City, New York, USA",Barclays Center,Live,08.04.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
227779,WWE Monday Night RAW #1349,4.71,WWE Monday Night RAW #1349,01.04.2019,World Wrestling Entertainment,TV-Show,"Washington, District Of Columbia, USA",Capital One Arena,Live,01.04.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
227187,WWE Monday Night RAW #1348,3.35,WWE Monday Night RAW #1348,25.03.2019,World Wrestling Entertainment,TV-Show,"Boston, Massachusetts, USA",TD Garden,Live,25.03.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
226661,WWE Monday Night RAW #1347,3.23,WWE Monday Night RAW #1347,18.03.2019,World Wrestling Entertainment,TV-Show,"Rosemont, Illinois, USA",Allstate Arena,Live,18.03.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
225899,WWE Monday Night RAW #1346,6.53,WWE Monday Night RAW #1346,11.03.2019,World Wrestling Entertainment,TV-Show,"Pittsburgh, Pennsylvania, USA",PPG Paints Arena,Live,11.03.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
225015,WWE Monday Night RAW #1345,3.36,WWE Monday Night RAW #1345,04.03.2019,World Wrestling Entertainment,TV-Show,"Philadelphia, Pennsylvania, USA",Wells Fargo Center,Live,04.03.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",11.500,
224168,WWE Monday Night RAW #1344,6.9,WWE Monday Night RAW #1344,25.02.2019,World Wrestling Entertainment,TV-Show,"Atlanta, Georgia, USA",State Farm Arena,Live,25.02.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
223494,WWE Monday Night RAW #1343,4.75,WWE Monday Night RAW #1343,18.02.2019,World Wrestling Entertainment,TV-Show,"Lafayette, Louisiana, USA",Cajundome,Live,18.02.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
222792,WWE Monday Night RAW #1342,5.4,WWE Monday Night RAW #1342,11.02.2019,World Wrestling Entertainment,TV-Show,"Grand Rapids, Michigan, USA",Van Andel Arena,Live,11.02.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
222233,WWE Monday Night RAW #1341,4.33,WWE Monday Night RAW #1341,04.02.2019,World Wrestling Entertainment,TV-Show,"Portland, Oregon, USA",Moda Center,Live,04.02.2019,USA Network,"Michael Cole, Corey Graves & Renee Young",,
221703,WWE Monday Night RAW #1340,6.16,WWE Monday Night RAW #1340,28.01.2019,World Wrestling Entertainment,TV-Show,"Phoenix, Arizona, USA",Talking Stick Resort Arena,Live,28.01.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
221187,WWE Monday Night RAW #1339,4.64,WWE Monday Night RAW #1339,21.01.2019,World Wrestling Entertainment,TV-Show,"Oklahoma City, Oklahoma, USA",Chesapeake Energy Arena,Live,21.01.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
220749,WWE Monday Night RAW #1338,6.38,WWE Monday Night RAW #1338,14.01.2019,World Wrestling Entertainment,TV-Show,"Memphis, Tennessee, USA",FedExForum,Live,14.01.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
220361,WWE Monday Night RAW #1337,5.31,WWE Monday Night RAW #1337,07.01.2019,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",Amway Center,Live,07.01.2019,USA Network,"Corey Graves, Michael Cole & Renee Young",,
219433,WWE Monday Night RAW #1336,5.41,WWE Monday Night RAW #1336,28.12.2018,World Wrestling Entertainment,TV-Show,"Detroit, Michigan, USA",Little Caesars Arena,Taped,31.12.2018,USA Network,"Corey Graves, Michael Cole & Renee Young",,
218358,WWE Monday Night RAW #1334,5.56,WWE Monday Night RAW #1334,17.12.2018,World Wrestling Entertainment,TV-Show,"Sacramento, California, USA",Golden 1 Center,Live,17.12.2018,USA Network,"Corey Graves, Michael Cole & Renee Young",,
218359,WWE Monday Night RAW #1335,5.64,WWE Monday Night RAW #1335,17.12.2018,World Wrestling Entertainment,TV-Show,"Sacramento, California, USA",Golden 1 Center,Taped,24.12.2018,USA Network,,,
