,date,promotion,draw,winners,winning_teams,losers,losing_teams,drawers,drawing_teams,length,location,show,gender
144,2021-10-16,All Elite Wrestling,False,Malakai Black,,Dante Martin,,,,578,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #106 - Saturday Night Dynamite,male
145,2021-10-16,All Elite Wrestling,False,Penelope Ford,,Kiera Hogan,,,,462,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #106 - Saturday Night Dynamite,female
146,2021-10-16,All Elite Wrestling,False,"Adam Cole,Matt Jackson,Nick Jackson",The SuperKliq,"Alex Reynolds,Evil Uno,John Silver",The Dark Order,,,650,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #106 - Saturday Night Dynamite,male
147,2021-10-16,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",Las Super Ranas,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,,,492,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #106 - Saturday Night Dynamite,male
148,2021-10-06,All Elite Wrestling,False,Darby Allin,,Nick Comoroto,,,,240,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dynamite #105,male
149,2021-10-06,All Elite Wrestling,False,Serena Deeb,,Hikaru Shida,,,,615,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dynamite #105,female
150,2021-10-06,All Elite Wrestling,False,"Adam Cole,Kenny Omega,Matt Jackson,Nick Jackson",The Elite,"Jungle Boy,Luchasaurus",The Jurassic Express,,,1078,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dynamite #105,male
151,2021-10-06,All Elite Wrestling,False,Sammy Guevara,,Bobby Fish,,,,556,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dynamite #105,male
152,2021-10-06,All Elite Wrestling,False,Adam Page,,"Andrade El Idolo,Jon Moxley,Lance Archer,Matt Hardy,Orange Cassidy,PAC",,,,1030,"Liacouras Center in Philadelphia, Pennsylvania, USA",AEW Dynamite #105,male
153,2021-09-29,All Elite Wrestling,False,Adam Cole,,Jungle Boy,,,,819,"Blue Cross Arena in Rochester, New York, USA",AEW Dynamite #104,male
154,2021-09-29,All Elite Wrestling,False,"Darby Allin,Eddie Kingston,Jon Moxley",,"Bear Boulder,Bear Bronson",Bear Country,,,204,"Blue Cross Arena in Rochester, New York, USA",AEW Dynamite #104,male
155,2021-09-29,All Elite Wrestling,False,"Anna Jay,Tay Conti",TayJay,"Penelope Ford,The Bunny",,,,396,"Blue Cross Arena in Rochester, New York, USA",AEW Dynamite #104,female
156,2021-09-29,All Elite Wrestling,False,"Cody Rhodes,Lee Johnson",The Nightmare Family,"Dante Martin,Matt Sydal",,,,467,"Blue Cross Arena in Rochester, New York, USA",AEW Dynamite #104,male
157,2021-09-29,All Elite Wrestling,False,"Alan Angels,Alex Reynolds,Colt Cabana,Evil Uno,John Silver,Stu Grayson,Ten",The Dark Order,"Angelico,Isiah Kassidy,Jack Evans,Jora Johl,Marq Quen,Matt Hardy,The Blade,The Butcher",The Hardy Family Office,,,473,"Blue Cross Arena in Rochester, New York, USA",AEW Dynamite #104,
158,2021-09-29,All Elite Wrestling,False,Sammy Guevara,,Miro,,,,819,"Blue Cross Arena in Rochester, New York, USA",AEW Dynamite #104,male
159,2021-09-22,All Elite Wrestling,True,,,,,"Bryan Danielson,Kenny Omega",,1800,"Arthur Ashe Stadium in New York City, New York, USA",AEW Dynamite #103 - Grand Slam,male
160,2021-09-22,All Elite Wrestling,False,"Darby Allin,Sting",,"Cash Wheeler,Dax Harwood",FTR,,,569,"Arthur Ashe Stadium in New York City, New York, USA",AEW Dynamite #103 - Grand Slam,male
161,2021-09-22,All Elite Wrestling,False,MJF,,Brian Pillman Jr.,,,,564,"Arthur Ashe Stadium in New York City, New York, USA",AEW Dynamite #103 - Grand Slam,male
162,2021-09-22,All Elite Wrestling,False,Malakai Black,,Cody Rhodes,,,,669,"Arthur Ashe Stadium in New York City, New York, USA",AEW Dynamite #103 - Grand Slam,male
163,2021-09-22,All Elite Wrestling,False,Dr. Britt Baker DMD,,Ruby Soho,,,,801,"Arthur Ashe Stadium in New York City, New York, USA",AEW Dynamite #103 - Grand Slam,female
164,2021-09-15,All Elite Wrestling,False,Adam Cole,,Frankie Kazarian,,,,485,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #102,male
165,2021-09-15,All Elite Wrestling,False,Darby Allin,,Shawn Spears,,,,498,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #102,male
166,2021-09-15,All Elite Wrestling,False,"Eddie Kingston,Jon Moxley",,"Jeff Parker,Matt Lee",2point0,,,396,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #102,male
167,2021-09-15,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",FTR,"Dante Martin,Matt Sydal",,,,542,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #102,male
168,2021-09-15,All Elite Wrestling,False,Jade Cargill,,Leyla Hirsch,,,,369,"Prudential Center in Newark, New Jersey, USA",AEW Dynamite #102,female
169,2021-09-08,All Elite Wrestling,False,Jon Moxley,,Minoru Suzuki,,,,488,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dynamite #101,male
170,2021-09-08,All Elite Wrestling,False,Malakai Black,,Dustin Rhodes,,,,593,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dynamite #101,male
171,2021-09-08,All Elite Wrestling,False,Powerhouse Hobbs,,Dante Martin,,,,504,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dynamite #101,male
172,2021-09-08,All Elite Wrestling,False,Ruby Soho,,Jamie Hayter,,,,447,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dynamite #101,female
173,2021-09-08,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood,Shawn Spears",The Pinnacle,"Evil Uno,John Silver,Stu Grayson",The Dark Order,,,289,"Fifth Third Arena in Cincinnati, Ohio, USA",AEW Dynamite #101,male
174,2021-09-01,All Elite Wrestling,False,Orange Cassidy,,Jack Evans,,,,349,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dynamite #100,male
175,2021-09-01,All Elite Wrestling,False,Powerhouse Hobbs,,Brian Cage,,,,445,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dynamite #100,male
176,2021-09-01,All Elite Wrestling,False,Tay Conti,,Penelope Ford,,,,509,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dynamite #100,female
177,2021-09-01,All Elite Wrestling,False,"Doc Gallows,Karl Anderson,Matt Jackson,Nick Jackson",The Elite,"Jungle Boy,Luchasaurus,Penta El Zero Miedo,Rey Fenix","Jurassic Express,The Lucha Brothers",,,613,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dynamite #100,male
178,2021-09-01,All Elite Wrestling,False,"Ortiz,Santana",The Inner Circle,"Cash Wheeler,Dax Harwood",FTR,,,814,"NOW Arena in Hoffman Estates, Illinois, USA",AEW Dynamite #100,male
179,2021-08-25,All Elite Wrestling,False,"Darby Allin,Eddie Kingston,Jon Moxley",,"Cezar Bononi,JD Drake,Ryan Nemeth",The Wingmen,,,448,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dynamite #99,male
180,2021-08-25,All Elite Wrestling,False,Jamie Hayter,,Red Velvet,,,,421,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dynamite #99,female
181,2021-08-25,All Elite Wrestling,False,Malakai Black,,Brock Anderson,,,,139,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dynamite #99,male
182,2021-08-25,All Elite Wrestling,False,Orange Cassidy,,Matt Hardy,,,,593,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dynamite #99,male
183,2021-08-25,All Elite Wrestling,False,"Austin Gunn,Billy Gunn,Colten Gunn",The Gunn Club,"Aaron Solo,Nick Comoroto,QT Marshall",The Factory,,,350,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dynamite #99,male
184,2021-08-25,All Elite Wrestling,False,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,,,505,"UW-Milwaukee Panther Arena in Milwaukee, Wisconsin, USA",AEW Dynamite #99,male
185,2021-08-18,All Elite Wrestling,False,Sammy Guevara,,Shawn Spears,,,,505,"Fertitta Center in Houston, Texas, USA",AEW Dynamite #98,male
186,2021-08-18,All Elite Wrestling,False,Thunder Rosa,,Penelope Ford,,,,486,"Fertitta Center in Houston, Texas, USA",AEW Dynamite #98,female
187,2021-08-18,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"Jungle Boy,Luchasaurus",The Jurassic Express,,,686,"Fertitta Center in Houston, Texas, USA",AEW Dynamite #98,male
188,2021-08-18,All Elite Wrestling,False,MJF,,Chris Jericho,,,,922,"Fertitta Center in Houston, Texas, USA",AEW Dynamite #98,male
189,2021-08-18,All Elite Wrestling,False,"Darby Allin,Sting",,"Jeff Parker,Matt Lee",2point0,,,376,"Fertitta Center in Houston, Texas, USA",AEW Dynamite #98,male
190,2021-08-11,All Elite Wrestling,False,Darby Allin,,Daniel Garcia,,,,582,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dynamite #97,male
191,2021-08-11,All Elite Wrestling,False,Kris Statlander,,Nyla Rose,,,,187,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dynamite #97,female
192,2021-08-11,All Elite Wrestling,False,"Kenny Omega,Matt Jackson,Nick Jackson",The Elite,"Matt Sydal,Mike Sydal",The Sydal Brothers,,,728,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dynamite #97,male
193,2021-08-11,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen,Matt Hardy",The Hardy Family Office,"Chuck Taylor,Orange Cassidy,Wheeler Yuta",,,,589,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dynamite #97,male
194,2021-08-11,All Elite Wrestling,False,Chris Jericho,,Wardlow,,,,606,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dynamite #97,male
195,2021-08-11,All Elite Wrestling,False,"Doc Gallows,Karl Anderson",The Good Brothers,"Evil Uno,Stu Grayson",The Dark Order,,,459,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dynamite #97,male
196,2021-08-04,All Elite Wrestling,False,Christian Cage,,The Blade,,,,586,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #96 - Homecoming,male
197,2021-08-04,All Elite Wrestling,False,"Darby Allin,Eddie Kingston,Jon Moxley",,"Jeff Parker,Matt Lee,Daniel Garcia",2.0,,,429,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #96 - Homecoming,male
198,2021-08-04,All Elite Wrestling,False,Malakai Black,,Cody Rhodes,,,,282,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #96 - Homecoming,male
199,2021-08-04,All Elite Wrestling,False,Miro,,Lee Johnson,,,,579,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #96 - Homecoming,male
200,2021-08-04,All Elite Wrestling,False,Leyla Hirsch,,The Bunny,,,,494,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #96 - Homecoming,female
201,2021-08-04,All Elite Wrestling,False,Chris Jericho,,Juventud Guerrera,,,,591,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #96 - Homecoming,male
202,2021-07-28,All Elite Wrestling,False,"Jungle Boy,Luchasaurus",The Jurassic Express,"Angelico,Isiah Kassidy,Marq Quen",The Hardy Family Office,,,280,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dynamite #95 - Fight For The Fallen 2021,male
203,2021-07-28,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood",FTR,"Ortiz,Santana",The Inner Circle,,,669,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dynamite #95 - Fight For The Fallen 2021,male
204,2021-07-28,All Elite Wrestling,False,Thunder Rosa,,Julia Hart,,,,244,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dynamite #95 - Fight For The Fallen 2021,female
205,2021-07-28,All Elite Wrestling,False,"Doc Gallows,Karl Anderson,Kenny Omega,Matt Jackson,Nick Jackson",The Elite,"Alex Reynolds,Evil Uno,John Silver,Stu Grayson",The Dark Order,,,1535,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dynamite #95 - Fight For The Fallen 2021,male
206,2021-07-28,All Elite Wrestling,False,Lance Archer,,Hikuleo,,,,436,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dynamite #95 - Fight For The Fallen 2021,male
207,2021-07-28,All Elite Wrestling,False,Chris Jericho,,Nick Gage,,,,820,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dynamite #95 - Fight For The Fallen 2021,male
208,2021-07-21,All Elite Wrestling,False,Darby Allin,,Wheeler Yuta,,,,263,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #94 - Fyter Fest 2021 - Tag 2,male
209,2021-07-21,All Elite Wrestling,False,Doc Gallows,,Frankie Kazarian,,,,387,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #94 - Fyter Fest 2021 - Tag 2,male
210,2021-07-21,All Elite Wrestling,False,Orange Cassidy,,The Blade,,,,525,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #94 - Fyter Fest 2021 - Tag 2,male
211,2021-07-21,All Elite Wrestling,False,Dr. Britt Baker DMD,,Nyla Rose,,,,727,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #94 - Fyter Fest 2021 - Tag 2,female
212,2021-07-21,All Elite Wrestling,False,Chris Jericho,,Shawn Spears,,,,659,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #94 - Fyter Fest 2021 - Tag 2,male
213,2021-07-21,All Elite Wrestling,False,Lance Archer,,Jon Moxley,,,,804,"Curtis Culwell Center in Garland, Texas, USA",AEW Dynamite #94 - Fyter Fest 2021 - Tag 2,male
214,2021-07-14,All Elite Wrestling,False,Christian Cage,,Matt Hardy,,,,779,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #93 - Fyter Fest 2021 - Tag 1,male
215,2021-07-14,All Elite Wrestling,False,Sammy Guevara,,Wheeler Yuta,,,,224,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #93 - Fyter Fest 2021 - Tag 1,male
216,2021-07-14,All Elite Wrestling,False,Yuka Sakazaki,,Penelope Ford,,,,446,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #93 - Fyter Fest 2021 - Tag 1,female
217,2021-07-14,All Elite Wrestling,False,Darby Allin,,Ethan Page,,,,697,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #93 - Fyter Fest 2021 - Tag 1,male
218,2021-07-14,All Elite Wrestling,False,Ricky Starks,,Brian Cage,,,,561,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #93 - Fyter Fest 2021 - Tag 1,male
219,2021-07-14,All Elite Wrestling,False,Jon Moxley,,Karl Anderson,,,,568,"H-E-B Center in Cedar Park, Texas, USA",AEW Dynamite #93 - Fyter Fest 2021 - Tag 1,male
220,2021-07-07,All Elite Wrestling,False,Andrade El Idolo,,Matt Sydal,,,,457,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #92 - Road Rager,male
221,2021-07-07,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood,Wardlow",The Pinnacle,"Jake Hager,Ortiz,Santana",The Inner Circle,,,536,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #92 - Road Rager,male
222,2021-07-07,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"Eddie Kingston,Penta El Zero Miedo",,,,856,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #92 - Road Rager,male
223,2021-07-07,All Elite Wrestling,False,"Kris Statlander,Orange Cassidy",,"The Blade,The Bunny",The Hardy Family Office,,,504,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #92 - Road Rager,intergender
224,2021-07-07,All Elite Wrestling,False,Cody Rhodes,,QT Marshall,,,,639,"James L. Knight Center in Miami, Florida, USA",AEW Dynamite #92 - Road Rager,male
225,2021-06-30,All Elite Wrestling,False,"Dr. Britt Baker DMD,Rebel",,"Nyla Rose,Vickie Guerrero",,,,416,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #91,female
226,2021-06-30,All Elite Wrestling,False,Jungle Boy,,Jack Evans,,,,366,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #91,male
227,2021-06-30,All Elite Wrestling,False,MJF,,Sammy Guevara,,,,1205,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #91,male
228,2021-06-30,All Elite Wrestling,False,Miro,,Brian Pillman Jr.,,,,457,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #91,male
229,2021-06-30,All Elite Wrestling,False,"Eddie Kingston,Penta El Zero Miedo",,"Matt Jackson,Nick Jackson",The Young Bucks,,,829,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #91,male
230,2021-06-26,All Elite Wrestling,False,Adam Page,,Powerhouse Hobbs,,,,669,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,male
231,2021-06-26,All Elite Wrestling,False,Ethan Page,,Bear Bronson,,,,594,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,male
232,2021-06-26,All Elite Wrestling,False,Kris Statlander,,The Bunny,,,,536,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,female
233,2021-06-26,All Elite Wrestling,False,Matt Sydal,,Dante Martin,,,,558,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,male
234,2021-06-26,All Elite Wrestling,False,Kenny Omega,,Jungle Boy,,,,1039,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,male
235,2021-06-06,All Elite Wrestling,False,"Brock Anderson,Cody Rhodes",,"Aaron Solow,QT Marshall",The Factory,,,606,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,male
236,2021-06-06,All Elite Wrestling,False,Orange Cassidy,,Cezar Bononi,,,,248,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,male
237,2021-06-06,All Elite Wrestling,False,Penelope Ford,,Julia Hart,,,,428,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,female
238,2021-06-06,All Elite Wrestling,False,"Doc Gallows,Karl Anderson,Matt Jackson",The Good Brothers,"Eddie Kingston,Frankie Kazarian,Penta El Zero Miedo",,,,842,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,male
239,2021-06-06,All Elite Wrestling,False,Jake Hager,,Wardlow,,,,553,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,male
240,2021-06-06,All Elite Wrestling,False,"Ethan Page,Scorpio Sky",Men Of The Year,Darby Allin,,,,720,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,male
241,2021-06-05,All Elite Wrestling,False,"Adam Page,Ten",,"Brian Cage,Powerhouse Hobbs",Team Taz,,,680,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,male
242,2021-06-05,All Elite Wrestling,False,Christian Cage,,Angelico,,,,546,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,male
243,2021-06-05,All Elite Wrestling,False,"PAC,Penta El Zero Miedo,Eddie Kingston",Death Triangle,"Matt Jackson,Nick Jackson,Brandon Cutler",The Young Bucks,,,777,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,male
244,2021-06-05,All Elite Wrestling,False,Lance Archer,,Chandler Hopkins,,,,52,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,male
245,2021-06-05,All Elite Wrestling,False,Nyla Rose,,Leyla Hirsch,,,,447,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,female
246,2021-06-05,All Elite Wrestling,False,Miro,,Evil Uno,,,,576,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,male
247,2021-06-04,All Elite Wrestling,False,"Christian Cage,Jungle Boy",,"Isiah Kassidy,Marq Quen",Private Party,,,687,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #87 - Friday Night Dynamite,male
248,2021-06-04,All Elite Wrestling,False,Red Velvet,,The Bunny,,,,420,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #87 - Friday Night Dynamite,female
249,2021-06-04,All Elite Wrestling,False,"Anthony Ogogo,QT Marshall",The Factory,"Cody Rhodes,Lee Johnson",The Nightmare Family,,,564,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #87 - Friday Night Dynamite,male
250,2021-06-04,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"PAC,Penta El Zero Miedo",The Death Triangle,,,567,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #87 - Friday Night Dynamite,male
251,2021-06-04,All Elite Wrestling,False,Dustin Rhodes,,Nick Comoroto,,,,605,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #87 - Friday Night Dynamite,male
252,2021-05-28,All Elite Wrestling,False,Adam Page,,Joey Janela,,,,581,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #86 - Friday Night Dynamite,male
253,2021-05-28,All Elite Wrestling,False,Darby Allin,,Cezar Bononi,,,,255,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #86 - Friday Night Dynamite,male
254,2021-05-28,All Elite Wrestling,False,"Ethan Page,Scorpio Sky",,"Evil Uno,Stu Grayson",The Dark Order,,,525,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #86 - Friday Night Dynamite,male
255,2021-05-28,All Elite Wrestling,False,Jade Cargill,,KiLynn King,,,,332,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #86 - Friday Night Dynamite,female
256,2021-05-28,All Elite Wrestling,False,Miro,,Dante Martin,,,,196,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #86 - Friday Night Dynamite,male
257,2021-05-13,All Elite Wrestling,False,Anthony Ogogo,,Austin Gunn,,,,133,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #85,male
258,2021-05-13,All Elite Wrestling,False,Christian Cage,,Matt Sydal,,,,555,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #85,male
259,2021-05-13,All Elite Wrestling,False,"Eddie Kingston,Jon Moxley",,"Anthony Bowens,Max Caster",The Acclaimed,,,627,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #85,male
260,2021-05-13,All Elite Wrestling,False,Hikaru Shida,,Rebel,,,,123,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #85,female
261,2021-05-13,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,,,694,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #85,male
262,2021-05-13,All Elite Wrestling,False,Serena Deeb,,Red Velvet,,,,573,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #85,female
263,2021-05-12,All Elite Wrestling,False,Thunder Rosa,,Jazmin Allure,,,,113,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #84,female
264,2021-05-12,All Elite Wrestling,False,Miro,,Darby Allin,,,,691,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #84,male
265,2021-05-12,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"Christopher Daniels,Frankie Kazarian",SCU,,,827,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #84,male
266,2021-05-12,All Elite Wrestling,True,,,,,"Orange Cassidy,PAC",,842,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #84,male
267,2021-05-12,All Elite Wrestling,False,Jon Moxley,,Yuji Nagata,,,,509,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #84,male
268,2021-05-05,All Elite Wrestling,False,"Cash Wheeler,Dax Harwood,MJF,Shawn Spears,Wardlow",The Pinnacle,"Chris Jericho,Jake Hager,Ortiz,Sammy Guevara,Santana",The Inner Circle,,,1020,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #83 - Blood & Guts,male
269,2021-04-22,All Elite Wrestling,False,Brian Cage,,Adam Page,,,,349,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #82,male
270,2021-04-22,All Elite Wrestling,False,Kris Statlander,,Penelope Ford,,,,462,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #82,female
271,2021-04-22,All Elite Wrestling,False,Orange Cassidy,,Penta El Zero Miedo,,,,786,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #82,male
272,2021-04-22,All Elite Wrestling,False,"Aaron Solow,Nick Comoroto,QT Marshall",The Factory,"Billy Gunn,Dustin Rhodes,Lee Johnson",The Nightmare Family,,,404,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #82,male
273,2021-04-22,All Elite Wrestling,False,Darby Allin,,Ten,,,,735,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #82,male
274,2021-04-22,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"Matt Sydal,Mike Sydal",,,,600,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #82,male
275,2021-04-21,All Elite Wrestling,False,Adam Page,,Ricky Starks,,,,496,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #81,male
276,2021-04-21,All Elite Wrestling,False,Christian Cage,,Powerhouse Hobbs,,,,629,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #81,male
277,2021-04-21,All Elite Wrestling,False,Penta El Zero Miedo,,Trent,,,,648,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #81,male
278,2021-04-21,All Elite Wrestling,False,QT Marshall,,Billy Gunn,,,,317,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #81,male
279,2021-04-21,All Elite Wrestling,False,Darby Allin,,Jungle Boy,,,,885,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #81,male
280,2021-04-21,All Elite Wrestling,False,Hikaru Shida,,Tay Conti,,,,737,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #81,female
281,2021-04-08,All Elite Wrestling,False,Anthony Ogogo,,Cole Karter,,,,51,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #80,male
282,2021-04-08,All Elite Wrestling,False,Jade Cargill,,Red Velvet,,,,454,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #80,female
283,2021-04-08,All Elite Wrestling,False,Kris Statlander,,Amber Nova,,,,173,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #80,female
284,2021-04-08,All Elite Wrestling,False,Darby Allin,,Matt Hardy,,,,987,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #80,male
285,2021-04-08,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"PAC,Rey Fenix",Death Triangle,,,1402,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #80,male
286,2021-04-08,All Elite Wrestling,False,Chris Jericho,,Dax Harwood,,,,801,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #80,male
287,2021-04-07,All Elite Wrestling,False,Adam Page,,Max Caster,,,,604,"Daily's Place in Jacksonville, Florida, USA",AEW Dynamite #79,male
