id,date,text,hashtags,name_mentions,handle_mentions,source,likes,retweets
1521324277802405889,2022-05-03 03:02:27+00:00,"TONIGHT on #RAWTalk on @peacockTV 

@CodyRhodes 
@WWEGable &amp; @otiswwe 
@TheGiantOmos",RAWTalk,"Peacock,Cody Rhodes,Chad Gable,OTIS (#1 GUY),Jordan omogbehin","peacockTV,CodyRhodes,WWEGable,otiswwe,TheGiantOmos",Twitter Web App,488,88
1521324020326670337,2022-05-03 03:01:25+00:00,"LIV MORGAN HAS PINNED SONYA DEVILLE!

@YaOnlyLivvOnce, @BiancaBelairWWE &amp; @WWEAsuka win the match on #WWERaw! 👏👏👏 https://t.co/91pTEsBGfT",WWERaw,"LIV Morgan,Bianca Belair,ASUKA / 明日華","YaOnlyLivvOnce,BiancaBelairWWE,WWEAsuka",Grabyo,4144,705
1521323244581797894,2022-05-03 02:58:20+00:00,"You ready, @SonyaDevilleWWE?

@WWEAsuka #WWERaw https://t.co/t3wmUFkqe7",WWERaw,"The OFFICIAL Boss,ASUKA / 明日華","SonyaDevilleWWE,WWEAsuka",Grabyo,1086,260
1521322133385003011,2022-05-03 02:53:56+00:00,The Main Event is starting to heat up here on #WWERaw! https://t.co/3nnkp6x8lu,WWERaw,,,Grabyo,1296,292
1521321868690698242,2022-05-03 02:52:52+00:00,"Big Time Leg Drop!

@BeckyLynchWWE #WWERaw https://t.co/qI5GH3e36o",WWERaw,The Man,BeckyLynchWWE,Grabyo,1057,247
1521321275712581632,2022-05-03 02:50:31+00:00,"Hey @YaOnlyLivvOnce, you've got @WWEAsuka now! 😊

#WWERaw https://t.co/OHRRVae7Ja",WWERaw,"LIV Morgan,ASUKA / 明日華","YaOnlyLivvOnce,WWEAsuka",Twitter Web App,2260,309
1521321045340434434,2022-05-03 02:49:36+00:00,"Why so rude now, @RheaRipley_WWE?
#WWERaw https://t.co/NdvD4wYd5S",WWERaw,RheaRipley_WWE,RheaRipley_WWE,Grabyo,1381,278
1521320705564028932,2022-05-03 02:48:15+00:00,"YOU CAN'T TAG WITH US.

@RheaRipley_WWE @BeckyLynchWWE @SonyaDevilleWWE #WWERaw https://t.co/v4l5uMkuk6",WWERaw,"RheaRipley_WWE,The Man,The OFFICIAL Boss","RheaRipley_WWE,BeckyLynchWWE,SonyaDevilleWWE",Grabyo,4763,498
1521320609569026049,2022-05-03 02:47:52+00:00,"Oh how we missed you, @WWEAsuka!
#WWERaw https://t.co/zpZ36kGhcT",WWERaw,ASUKA / 明日華,WWEAsuka,Grabyo,4100,485
1521319517523263488,2022-05-03 02:43:32+00:00,"The Dream Team!

@WWEAsuka @YaOnlyLivvOnce @BiancaBelairWWE #WWERaw https://t.co/ebODgzEKor",WWERaw,"ASUKA / 明日華,LIV Morgan,Bianca Belair","WWEAsuka,YaOnlyLivvOnce,BiancaBelairWWE",Grabyo,3490,625
1521319069231820802,2022-05-03 02:41:45+00:00,"Click click doom. 👀

@DoudropWWE @WWENikkiASH #WWERaw https://t.co/FCMNkuwtUT",WWERaw,"Dewey Drops 💦,Nikki A.S.H","DoudropWWE,WWENikkiASH",Grabyo,2154,282
